"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C2orf92",0,1.00067627003024,0.394,0.159,0,"0","C2orf92"
"POU2AF1",0,0.806034164699425,0.73,0.288,0,"0","POU2AF1"
"IGFBP7",0,0.778218834691703,0.92,0.536,0,"0","IGFBP7"
"TTR",0,0.76632059046512,0.999,0.955,0,"0","TTR"
"CP",0,0.755298451067822,0.766,0.38,0,"0","CP"
"HIF1A-AS3",0,0.742747496167579,0.46,0.178,0,"0","HIF1A-AS3"
"NT5DC1",0,0.716951027763178,0.842,0.446,0,"0","NT5DC1"
"PCAT1",0,0.707822203307134,0.847,0.445,0,"0","PCAT1"
"SFRP1",0,0.706155084267522,0.795,0.381,0,"0","SFRP1"
"LINC00598",0,0.703472228183756,0.629,0.281,0,"0","LINC00598"
"DNAH5",0,0.684803963204899,0.481,0.172,0,"0","DNAH5"
"SPARCL1",0,0.682511570648315,0.666,0.296,0,"0","SPARCL1"
"SLC23A2",0,0.645686812420232,0.794,0.417,0,"0","SLC23A2"
"SLC16A6",0,0.642814454292031,0.582,0.233,0,"0","SLC16A6"
"AC079793.1",0,0.637633478122483,0.494,0.193,0,"0","AC079793.1"
"ABCC5",0,0.636031119673626,0.722,0.339,0,"0","ABCC5"
"PIP5K1B",0,0.635021773197867,0.951,0.583,0,"0","PIP5K1B"
"SLC15A4",0,0.628454121191917,0.606,0.22,0,"0","SLC15A4"
"TRMT9B",0,0.625467123309535,0.989,0.739,0,"0","TRMT9B"
"CDHR3",0,0.616688610219055,0.448,0.157,0,"0","CDHR3"
"GALNT11",0,0.613577762193082,0.907,0.526,0,"0","GALNT11"
"LINC00880",0,0.611717762925258,0.748,0.338,0,"0","LINC00880"
"CTSD",0,0.609438852998076,0.717,0.346,0,"0","CTSD"
"SNTB1",0,0.607911127928255,0.866,0.446,0,"0","SNTB1"
"LINC00276",0,0.606865425565264,0.594,0.32,0,"0","LINC00276"
"FRK",0,0.60226443081022,0.509,0.183,0,"0","FRK"
"RMST",0,0.594379758076816,0.691,0.298,0,"0","RMST"
"CLDN5",0,0.584116594105151,0.343,0.099,0,"0","CLDN5"
"AQP1",0,0.583252260395393,0.428,0.125,0,"0","AQP1"
"CA12",0,0.582889091413045,0.789,0.378,0,"0","CA12"
"TMEM72-AS1",0,0.580016009236598,0.863,0.471,0,"0","TMEM72-AS1"
"PPP1R1B",0,0.57948193136637,0.501,0.175,0,"0","PPP1R1B"
"SLC13A4",0,0.579069702858712,0.88,0.516,0,"0","SLC13A4"
"AC004052.1",0,0.574766292680789,0.452,0.176,0,"0","AC004052.1"
"HDAC9",0,0.57019892125253,0.985,0.695,0,"0","HDAC9"
"ITPR1",0,0.566896360325678,0.752,0.352,0,"0","ITPR1"
"OTX2-AS1",0,0.563075585953842,0.881,0.538,0,"0","OTX2-AS1"
"PDK4",0,0.561659208167875,0.641,0.327,0,"0","PDK4"
"MYO1E",0,0.557421289785923,0.661,0.3,0,"0","MYO1E"
"SLC38A11",0,0.557377270792057,0.403,0.169,0,"0","SLC38A11"
"SLC39A12",0,0.554616201916397,0.873,0.469,0,"0","SLC39A12"
"DOCK8",0,0.551375665093659,0.874,0.463,0,"0","DOCK8"
"CLIC6",0,0.550275002246376,0.967,0.611,0,"0","CLIC6"
"SLC28A3",0,0.548802611273693,0.397,0.124,0,"0","SLC28A3"
"SLC16A12",0,0.547462415580378,0.751,0.358,0,"0","SLC16A12"
"MRPS6",0,0.545400908056511,0.743,0.348,0,"0","MRPS6"
"PLD5",0,0.540888890109055,0.908,0.558,0,"0","PLD5"
"ATP2B2",0,0.539220747732674,0.912,0.521,0,"0","ATP2B2"
"NWD1",0,0.538517417306361,0.975,0.665,0,"0","NWD1"
"HVCN1",0,0.534473462844603,0.674,0.288,0,"0","HVCN1"
"ROR2",0,0.534142898923153,0.916,0.525,0,"0","ROR2"
"PRLR",0,0.531128035291423,0.954,0.647,0,"0","PRLR"
"MDM2",0,0.528993869794312,0.42,0.17,0,"0","MDM2"
"BSG",0,0.528909256549076,0.559,0.224,0,"0","BSG"
"SOD3",0,0.52874182763214,0.44,0.147,0,"0","SOD3"
"PRICKLE2",0,0.52863353616564,0.835,0.462,0,"0","PRICKLE2"
"DYNC1I1",0,0.527041666558926,0.826,0.438,0,"0","DYNC1I1"
"MTUS2",0,0.524726266933396,0.736,0.357,0,"0","MTUS2"
"ESRRG",0,0.523709220279331,0.704,0.32,0,"0","ESRRG"
"CHST11",0,0.519300489667885,0.905,0.548,0,"0","CHST11"
"CGNL1",0,0.517186149675412,0.586,0.234,0,"0","CGNL1"
"GPR155",0,0.516671193875662,0.773,0.431,0,"0","GPR155"
"SLC19A1",0,0.513619826037547,0.573,0.218,0,"0","SLC19A1"
"SLC4A10",0,0.502087056897901,0.857,0.508,0,"0","SLC4A10"
"DNAH11",0,0.500761761632901,0.93,0.568,0,"0","DNAH11"
"ATP13A5",0,0.500649985033201,0.455,0.158,0,"0","ATP13A5"
"RNF152",0,0.50056002858011,0.658,0.287,0,"0","RNF152"
"CRYBG1",0,0.499956962484153,0.876,0.463,0,"0","CRYBG1"
"DNAH7",0,0.499848902562046,0.779,0.372,0,"0","DNAH7"
"SPAG17",0,0.49969339477794,0.737,0.338,0,"0","SPAG17"
"EPHA4",0,0.49905825705441,0.638,0.292,0,"0","EPHA4"
"KCNK13",0,0.498178546223321,0.348,0.13,0,"0","KCNK13"
"ADAMTS17",0,0.49792054569968,0.491,0.214,0,"0","ADAMTS17"
"ARMC3",0,0.497086736536962,0.804,0.395,0,"0","ARMC3"
"TRPV4",0,0.495136522982428,0.848,0.434,0,"0","TRPV4"
"FYB2",0,0.492999216944713,0.774,0.375,0,"0","FYB2"
"CA2",0,0.49289933902448,0.462,0.174,0,"0","CA2"
"TMEM232",0,0.491006296290472,0.73,0.333,0,"0","TMEM232"
"SLC24A4",0,0.488813299445391,0.895,0.503,0,"0","SLC24A4"
"DNER",0,0.488774337049584,0.621,0.263,0,"0","DNER"
"MAP3K15",0,0.488739702172131,0.485,0.175,0,"0","MAP3K15"
"SCARB1",0,0.487447853930747,0.46,0.172,0,"0","SCARB1"
"CFAP43",0,0.483306171585351,0.771,0.366,0,"0","CFAP43"
"SLC2A12",0,0.47702656027321,0.703,0.323,0,"0","SLC2A12"
"AMMECR1",0,0.476538031799806,0.721,0.352,0,"0","AMMECR1"
"GLIS3",0,0.475913892183311,0.952,0.633,0,"0","GLIS3"
"CRPPA",0,0.472180686340259,0.778,0.447,0,"0","CRPPA"
"PLXNA2",0,0.472095209230142,0.82,0.432,0,"0","PLXNA2"
"RGS22",0,0.471758027685429,0.346,0.112,0,"0","RGS22"
"SMC6",0,0.471741354445404,0.554,0.236,0,"0","SMC6"
"GALNT17",0,0.471725084849932,0.948,0.596,0,"0","GALNT17"
"HOMER2",0,0.470870378591555,0.664,0.289,0,"0","HOMER2"
"PHACTR2",0,0.469316950922532,0.938,0.638,0,"0","PHACTR2"
"SPEF2",0,0.465986922378158,0.66,0.287,0,"0","SPEF2"
"SH3D19",0,0.465408950198071,0.893,0.554,0,"0","SH3D19"
"STK33",0,0.461166761952723,0.849,0.47,0,"0","STK33"
"GPX3",0,0.460984370537845,0.841,0.539,0,"0","GPX3"
"DGKI",0,0.460826537036235,0.848,0.474,0,"0","DGKI"
"NEK11",0,0.459533826479634,0.723,0.335,0,"0","NEK11"
"MYOF",0,0.457867320387267,0.681,0.332,0,"0","MYOF"
"LINC02660",0,0.457124516899013,0.396,0.132,0,"0","LINC02660"
"CFAP61",0,0.454252540110707,0.466,0.169,0,"0","CFAP61"
"PRDM16",0,0.451932648214397,0.755,0.363,0,"0","PRDM16"
"HTR2C",0,0.451202399674799,0.962,0.706,0,"0","HTR2C"
"TRPM3",0,0.450157484093022,0.993,0.856,0,"0","TRPM3"
"KANK1",0,0.449753609248035,0.903,0.563,0,"0","KANK1"
"STEAP1B",0,0.447696755178102,0.59,0.253,0,"0","STEAP1B"
"STK39",0,0.446969534022307,0.915,0.604,0,"0","STK39"
"IER3",0,0.446448402577188,0.323,0.102,0,"0","IER3"
"LRRIQ1",0,0.44638395740498,0.602,0.246,0,"0","LRRIQ1"
"AGBL4",0,0.445537536573593,0.93,0.584,0,"0","AGBL4"
"LINC00882",0,0.445448223613029,0.541,0.238,0,"0","LINC00882"
"TNFAIP8",0,0.445230363742241,0.635,0.279,0,"0","TNFAIP8"
"BCL2L1",0,0.444926803476766,0.69,0.319,0,"0","BCL2L1"
"CBX5",0,0.443787348534591,0.506,0.186,0,"0","CBX5"
"CFAP54",0,0.442879988975822,0.893,0.495,0,"0","CFAP54"
"CUX2",0,0.441288920968805,0.796,0.417,0,"0","CUX2"
"WDR78",0,0.440069856795918,0.557,0.218,0,"0","WDR78"
"LCA5",0,0.438617879153947,0.383,0.124,0,"0","LCA5"
"SELENOW",0,0.436041941335612,0.473,0.183,0,"0","SELENOW"
"TMEM117",0,0.435851378196887,0.792,0.449,0,"0","TMEM117"
"TLN2",0,0.433712711690053,0.849,0.485,0,"0","TLN2"
"GRM8",0,0.43237991325788,0.815,0.471,0,"0","GRM8"
"ITGB8",0,0.432197150851416,0.653,0.306,0,"0","ITGB8"
"VAT1L",0,0.43197961813202,0.83,0.447,0,"0","VAT1L"
"TSC22D1",0,0.431905840155447,0.902,0.582,0,"0","TSC22D1"
"RBBP8",0,0.431092492194652,0.437,0.158,0,"0","RBBP8"
"AL161757.4",0,0.430883917350296,0.454,0.2,0,"0","AL161757.4"
"SDC4",0,0.429179960266262,0.254,0.075,0,"0","SDC4"
"DNAH6",0,0.428867389744913,0.728,0.339,0,"0","DNAH6"
"PDZD2",0,0.427344376699775,0.964,0.705,0,"0","PDZD2"
"GNA14",0,0.427195247418924,0.683,0.336,0,"0","GNA14"
"CST3",0,0.425311840049328,0.447,0.17,0,"0","CST3"
"SOX9",0,0.423900062121202,0.292,0.083,0,"0","SOX9"
"SHANK2",0,0.423471614668537,0.956,0.62,0,"0","SHANK2"
"CPEB4",0,0.423438254830051,0.763,0.391,0,"0","CPEB4"
"KIF27",0,0.422455649583733,0.571,0.235,0,"0","KIF27"
"DCDC1",0,0.421840821451022,0.677,0.31,0,"0","DCDC1"
"C4orf47",0,0.421001998559781,0.452,0.17,0,"0","C4orf47"
"MICAL2",0,0.419518523447727,0.796,0.409,0,"0","MICAL2"
"PDLIM5",0,0.418482039515538,0.773,0.407,0,"0","PDLIM5"
"CYP27A1",0,0.418115508989787,0.427,0.151,0,"0","CYP27A1"
"SLC6A20",0,0.415812582718626,0.537,0.202,0,"0","SLC6A20"
"FAT1",0,0.415347364677951,0.615,0.264,0,"0","FAT1"
"ADGRA3",0,0.414975304594396,0.605,0.261,0,"0","ADGRA3"
"SPATA17",0,0.414426555847659,0.541,0.211,0,"0","SPATA17"
"WDR49",0,0.414214495033561,0.608,0.255,0,"0","WDR49"
"EFNA5",0,0.410084341226748,0.6,0.31,0,"0","EFNA5"
"VWA3A",0,0.409345248156716,0.443,0.165,0,"0","VWA3A"
"SPATA13",0,0.408872770215008,0.759,0.38,0,"0","SPATA13"
"ITGA6",0,0.408469948674328,0.533,0.216,0,"0","ITGA6"
"ZNF106",0,0.406567939045777,0.712,0.35,0,"0","ZNF106"
"ARMC9",0,0.405629860920696,0.736,0.363,0,"0","ARMC9"
"DNAI1",0,0.404156606374662,0.501,0.19,0,"0","DNAI1"
"GAS7",0,0.404030653750163,0.703,0.344,0,"0","GAS7"
"KIAA1217",0,0.403920713350639,0.918,0.593,0,"0","KIAA1217"
"CLYBL",0,0.40247266981233,0.592,0.262,0,"0","CLYBL"
"ARHGAP8",0,0.402248658412015,0.315,0.102,0,"0","ARHGAP8"
"COL9A1",0,0.401485177469418,0.638,0.278,0,"0","COL9A1"
"SLC29A4",0,0.401396811953141,0.26,0.073,0,"0","SLC29A4"
"LINC01602",0,0.401013422825547,0.253,0.078,0,"0","LINC01602"
"ARHGEF3",0,0.399978341425348,0.739,0.369,0,"0","ARHGEF3"
"ADGB",0,0.398520813741718,0.396,0.13,0,"0","ADGB"
"DENND2A",0,0.398222366115609,0.813,0.443,0,"0","DENND2A"
"FAM126A",0,0.397996315296468,0.437,0.165,0,"0","FAM126A"
"AL137100.3",0,0.397354505630049,0.387,0.154,0,"0","AL137100.3"
"RFX3",0,0.395329270935807,0.863,0.51,0,"0","RFX3"
"ARHGEF4",0,0.395099528798289,0.618,0.281,0,"0","ARHGEF4"
"MED12L",0,0.395058643886585,0.8,0.437,0,"0","MED12L"
"RIMBP2",0,0.393714928956384,0.585,0.244,0,"0","RIMBP2"
"PDZD8",0,0.393271240194838,0.525,0.207,0,"0","PDZD8"
"SOX6",0,0.393243941493241,0.654,0.295,0,"0","SOX6"
"LMX1A",0,0.392528697834278,0.459,0.17,0,"0","LMX1A"
"ST6GALNAC2",0,0.391991580663092,0.252,0.073,0,"0","ST6GALNAC2"
"FABP5",0,0.391952228189692,0.264,0.081,0,"0","FABP5"
"AL353138.1",0,0.391208733484805,0.436,0.161,0,"0","AL353138.1"
"ZBBX",0,0.389846381124204,0.466,0.171,0,"0","ZBBX"
"WWC1",0,0.389637856086093,0.625,0.286,0,"0","WWC1"
"LINC02018",0,0.389278387660162,0.557,0.23,0,"0","LINC02018"
"CFAP70",0,0.389053778596718,0.519,0.213,0,"0","CFAP70"
"GPM6A",0,0.387907268958794,0.942,0.628,0,"0","GPM6A"
"SLC2A13",0,0.387415450863467,0.726,0.363,0,"0","SLC2A13"
"BLNK",0,0.387296594801154,0.315,0.097,0,"0","BLNK"
"MAATS1",0,0.386563753901018,0.518,0.208,0,"0","MAATS1"
"EZR",0,0.386447633210219,0.734,0.365,0,"0","EZR"
"SLC4A5",0,0.385134372434655,0.585,0.269,0,"0","SLC4A5"
"DSG2-AS1",0,0.385086033482386,0.263,0.087,0,"0","DSG2-AS1"
"ACSS1",0,0.383829627721862,0.609,0.266,0,"0","ACSS1"
"ZFYVE28",0,0.380924530485427,0.494,0.205,0,"0","ZFYVE28"
"HYDIN",0,0.380749972306104,0.814,0.44,0,"0","HYDIN"
"AFF1",0,0.380742611250821,0.791,0.451,0,"0","AFF1"
"ARSG",0,0.380328506386087,0.488,0.202,0,"0","ARSG"
"MIR646HG",0,0.379836666547556,0.484,0.21,0,"0","MIR646HG"
"SYTL3",0,0.37978633073323,0.499,0.205,0,"0","SYTL3"
"RBM47",0,0.378224270808067,0.971,0.663,0,"0","RBM47"
"PGF",0,0.377214697402723,0.268,0.087,0,"0","PGF"
"ST6GALNAC3",0,0.376956203419514,0.612,0.299,0,"0","ST6GALNAC3"
"AC016745.1",0,0.376915915277854,0.31,0.106,0,"0","AC016745.1"
"ATP1B1",0,0.375731697802009,0.608,0.279,0,"0","ATP1B1"
"TPD52",0,0.375669183131398,0.612,0.269,0,"0","TPD52"
"MVB12B",0,0.375617897367159,0.616,0.281,0,"0","MVB12B"
"PROS1",0,0.374891728063898,0.8,0.434,0,"0","PROS1"
"TTLL9",0,0.374409182442074,0.55,0.219,0,"0","TTLL9"
"RAB11FIP1",0,0.374337780774294,0.506,0.199,0,"0","RAB11FIP1"
"EPAS1",0,0.373299343056254,0.64,0.301,0,"0","EPAS1"
"DIAPH2",0,0.373203177280409,0.824,0.478,0,"0","DIAPH2"
"SH3BGRL2",0,0.372604730093002,0.361,0.127,0,"0","SH3BGRL2"
"CCDC30",0,0.372392677229237,0.746,0.368,0,"0","CCDC30"
"EFHC1",0,0.372379318227,0.557,0.236,0,"0","EFHC1"
"PTPRG",0,0.371288907357617,0.984,0.792,0,"0","PTPRG"
"LDLRAD4",0,0.370315750286215,0.963,0.68,0,"0","LDLRAD4"
"OSTM1",0,0.369121404078642,0.44,0.165,0,"0","OSTM1"
"MFAP3L",0,0.368848004754433,0.445,0.165,0,"0","MFAP3L"
"DOCK5",0,0.36877275236285,0.729,0.402,0,"0","DOCK5"
"KL",0,0.368723363454384,0.355,0.121,0,"0","KL"
"PBXIP1",0,0.36826562210331,0.344,0.109,0,"0","PBXIP1"
"ABHD2",0,0.367535276830885,0.568,0.252,0,"0","ABHD2"
"EFHC2",0,0.367212995621748,0.458,0.171,0,"0","EFHC2"
"CLEC16A",0,0.36638734381581,0.674,0.334,0,"0","CLEC16A"
"SLC47A2",0,0.366123178916182,0.291,0.087,0,"0","SLC47A2"
"OTX2",0,0.365562575644024,0.464,0.176,0,"0","OTX2"
"PACRG",0,0.364806975262263,0.586,0.257,0,"0","PACRG"
"SCNN1A",0,0.363611804340162,0.483,0.18,0,"0","SCNN1A"
"RNF213-AS1",0,0.363220230326333,0.544,0.233,0,"0","RNF213-AS1"
"KCTD2",0,0.362747993494651,0.312,0.109,0,"0","KCTD2"
"F5",0,0.362691267261661,0.512,0.2,0,"0","F5"
"LRRC9",0,0.362180666890229,0.452,0.168,0,"0","LRRC9"
"COBLL1",0,0.361635854718203,0.654,0.308,0,"0","COBLL1"
"ABCA4",0,0.361171411804194,0.741,0.367,0,"0","ABCA4"
"RFX2",0,0.360360604347898,0.716,0.356,0,"0","RFX2"
"LPGAT1",0,0.35995669742881,0.6,0.275,0,"0","LPGAT1"
"C5orf67",0,0.35982043964919,0.257,0.083,0,"0","C5orf67"
"AC105916.1",0,0.35970257842181,0.542,0.234,0,"0","AC105916.1"
"CDKN2B-AS1",0,0.359609061138094,0.324,0.106,0,"0","CDKN2B-AS1"
"LGI1",0,0.35956828603452,0.623,0.281,0,"0","LGI1"
"ATP2B3",0,0.359247405514586,0.426,0.15,0,"0","ATP2B3"
"TET1",0,0.35861722945612,0.359,0.14,0,"0","TET1"
"KCNE1",0,0.358563069012223,0.372,0.143,0,"0","KCNE1"
"CCDC148",0,0.358422502656597,0.417,0.157,0,"0","CCDC148"
"COLEC12",0,0.357865908089012,0.563,0.261,0,"0","COLEC12"
"SLC20A2",0,0.357857214344088,0.918,0.608,0,"0","SLC20A2"
"SYNE1",0,0.357534179341052,0.982,0.754,0,"0","SYNE1"
"HSD17B14",0,0.35714885299389,0.464,0.189,0,"0","HSD17B14"
"WDR66",0,0.356639341395982,0.437,0.17,0,"0","WDR66"
"SYNE2",0,0.355813506907433,0.939,0.613,0,"0","SYNE2"
"CCDC60",0,0.355152452710396,0.591,0.266,0,"0","CCDC60"
"EFCAB6",0,0.354656641774264,0.485,0.193,0,"0","EFCAB6"
"PCP4",0,0.354050895638151,0.451,0.172,0,"0","PCP4"
"FBXL13",0,0.353408232987898,0.391,0.149,0,"0","FBXL13"
"CD59",0,0.353324370914539,0.457,0.181,0,"0","CD59"
"PFKP",0,0.353249709713759,0.475,0.192,0,"0","PFKP"
"SLC4A2",0,0.35270567165999,0.587,0.268,0,"0","SLC4A2"
"ATG16L1",0,0.35256514327496,0.326,0.11,0,"0","ATG16L1"
"ARMC2",0,0.35196140766197,0.678,0.318,0,"0","ARMC2"
"NFATC2",0,0.35179563912181,0.562,0.243,0,"0","NFATC2"
"OCLN",0,0.351745108054453,0.421,0.154,0,"0","OCLN"
"PTPN14",0,0.350638616343653,0.461,0.175,0,"0","PTPN14"
"CACNB4",0,0.350432324373073,0.636,0.322,0,"0","CACNB4"
"TFCP2L1",0,0.349838894478121,0.571,0.25,0,"0","TFCP2L1"
"MSI2",0,0.349648391778685,0.987,0.811,0,"0","MSI2"
"PLCH1",0,0.347916807748976,0.512,0.208,0,"0","PLCH1"
"FAM81B",0,0.346854980765208,0.286,0.087,0,"0","FAM81B"
"ENPP2",0,0.346599675811443,0.841,0.495,0,"0","ENPP2"
"TPD52L1",0,0.346432361956587,0.761,0.381,0,"0","TPD52L1"
"PPP1R42",0,0.343545295159243,0.368,0.132,0,"0","PPP1R42"
"CASC1",0,0.341856316004009,0.447,0.168,0,"0","CASC1"
"WDR35",0,0.3414121480565,0.46,0.18,0,"0","WDR35"
"RYR3",0,0.340340970076884,0.71,0.373,0,"0","RYR3"
"AP003500.1",0,0.339494944918812,0.318,0.109,0,"0","AP003500.1"
"ARHGAP44",0,0.339340197147565,0.498,0.214,0,"0","ARHGAP44"
"RRM2B",0,0.339077434704944,0.287,0.092,0,"0","RRM2B"
"MITF",0,0.338940081681365,0.445,0.175,0,"0","MITF"
"GALNT10",0,0.338776899716464,0.55,0.248,0,"0","GALNT10"
"LRRC6",0,0.338520940668442,0.43,0.164,0,"0","LRRC6"
"PCSK1N",0,0.338463598646332,0.256,0.071,0,"0","PCSK1N"
"SPATA6L",0,0.338117562864233,0.438,0.18,0,"0","SPATA6L"
"TPGS2",0,0.337609278297764,0.47,0.178,0,"0","TPGS2"
"SHISA5",0,0.33713385362245,0.396,0.163,0,"0","SHISA5"
"WDR27",0,0.336653785698898,0.487,0.201,0,"0","WDR27"
"MOK",0,0.335181030416488,0.676,0.314,0,"0","MOK"
"SAMHD1",0,0.335066951183494,0.47,0.199,0,"0","SAMHD1"
"TOGARAM2",0,0.335012716426072,0.325,0.115,0,"0","TOGARAM2"
"CDH12",0,0.334541688304833,0.824,0.483,0,"0","CDH12"
"DNAAF1",0,0.333907271352751,0.293,0.094,0,"0","DNAAF1"
"GTF2F2",0,0.333712619423039,0.489,0.202,0,"0","GTF2F2"
"NME5",0,0.333599413044704,0.442,0.171,0,"0","NME5"
"FANK1",0,0.333162928819929,0.551,0.232,0,"0","FANK1"
"TBC1D9",0,0.332604421683185,0.394,0.141,0,"0","TBC1D9"
"LRBA",0,0.332452619998361,0.847,0.507,0,"0","LRBA"
"FOCAD",0,0.33241499131346,0.774,0.424,0,"0","FOCAD"
"VWA5B1",0,0.331810026442381,0.407,0.152,0,"0","VWA5B1"
"COLQ",0,0.33177462989064,0.333,0.124,0,"0","COLQ"
"IGSF9B",0,0.331096038731768,0.406,0.16,0,"0","IGSF9B"
"ANXA4",0,0.330422289211938,0.639,0.316,0,"0","ANXA4"
"OSBPL10",0,0.33026042312096,0.368,0.134,0,"0","OSBPL10"
"DLG5",0,0.3294805714275,0.385,0.139,0,"0","DLG5"
"UVRAG",0,0.329427720463638,0.769,0.406,0,"0","UVRAG"
"CEP126",0,0.328313663737885,0.638,0.293,0,"0","CEP126"
"TYW1B",0,0.328300815659145,0.505,0.214,0,"0","TYW1B"
"CCDC173",0,0.328196415684072,0.331,0.118,0,"0","CCDC173"
"NFE2L1",0,0.3272162191084,0.424,0.158,0,"0","NFE2L1"
"CLSTN1",0,0.325208594618124,0.605,0.277,0,"0","CLSTN1"
"SMOC2",0,0.324911654029466,0.254,0.081,0,"0","SMOC2"
"SGK1",0,0.324028506499831,0.757,0.422,0,"0","SGK1"
"ATP13A4",0,0.323712245042278,0.45,0.175,0,"0","ATP13A4"
"TAB3",0,0.323042389837332,0.281,0.093,0,"0","TAB3"
"SERF2",0,0.322384266847292,0.354,0.132,0,"0","SERF2"
"CCDC170",0,0.320600207466385,0.345,0.124,0,"0","CCDC170"
"TMEM132C",0,0.320591999716728,0.673,0.336,0,"0","TMEM132C"
"TIMP3",0,0.318854264938439,0.722,0.384,0,"0","TIMP3"
"CFAP69",0,0.31877968549144,0.481,0.195,0,"0","CFAP69"
"SERPINF1",0,0.318768680995672,0.498,0.207,0,"0","SERPINF1"
"TMEM98",0,0.318675057625785,0.323,0.105,0,"0","TMEM98"
"AC010168.1",0,0.317804478558669,0.292,0.098,0,"0","AC010168.1"
"TCF7",0,0.316582481283258,0.307,0.099,0,"0","TCF7"
"TEKT1",0,0.31619287313985,0.306,0.108,0,"0","TEKT1"
"CNKSR3",0,0.314684629224495,0.609,0.286,0,"0","CNKSR3"
"MOB3B",0,0.314122454728184,0.458,0.189,0,"0","MOB3B"
"FAM160A1",0,0.313100989439343,0.733,0.378,0,"0","FAM160A1"
"C1GALT1",0,0.312719878312169,0.386,0.143,0,"0","C1GALT1"
"GCNT2",0,0.312148532640609,0.615,0.283,0,"0","GCNT2"
"MFRP",0,0.312142771363208,0.275,0.082,0,"0","MFRP"
"DAW1",0,0.311884573207269,0.263,0.083,0,"0","DAW1"
"METRN",0,0.311836498413664,0.314,0.106,0,"0","METRN"
"KIAA0556",0,0.311630735637669,0.522,0.221,0,"0","KIAA0556"
"NECAB1",0,0.311413692196588,0.521,0.234,0,"0","NECAB1"
"PPP1R13B",0,0.310959708403383,0.7,0.35,0,"0","PPP1R13B"
"PRNP",0,0.310909192534951,0.42,0.168,0,"0","PRNP"
"MYO10",0,0.310416474353765,0.655,0.32,0,"0","MYO10"
"TMBIM6",0,0.310148603141821,0.541,0.255,0,"0","TMBIM6"
"SINHCAF",0,0.309809826771851,0.325,0.107,0,"0","SINHCAF"
"CASC2",0,0.30978051228922,0.444,0.184,0,"0","CASC2"
"SPAG1",0,0.309738581878549,0.442,0.176,0,"0","SPAG1"
"ME2",0,0.308509900212405,0.606,0.286,0,"0","ME2"
"PLEKHA7",0,0.307233572346141,0.705,0.354,0,"0","PLEKHA7"
"ZMYND8",0,0.307017135464673,0.689,0.358,0,"0","ZMYND8"
"SHROOM3",0,0.305685651334823,0.527,0.227,0,"0","SHROOM3"
"WDR63",0,0.305647619097239,0.336,0.116,0,"0","WDR63"
"PEBP1",0,0.305562367819845,0.311,0.109,0,"0","PEBP1"
"PPIL6",0,0.305236291628759,0.385,0.143,0,"0","PPIL6"
"SLC22A8",0,0.30480904602086,0.274,0.091,0,"0","SLC22A8"
"GPR157",0,0.303911658547789,0.343,0.12,0,"0","GPR157"
"FAM189A1",0,0.303718777625068,0.498,0.211,0,"0","FAM189A1"
"BCAT2",0,0.303560211838091,0.406,0.169,0,"0","BCAT2"
"JHY",0,0.303405023616995,0.426,0.164,0,"0","JHY"
"DCDC2",0,0.303206957098157,0.453,0.191,0,"0","DCDC2"
"PPP1R12B",0,0.303062820866155,0.694,0.353,0,"0","PPP1R12B"
"OCA2",0,0.302450290790647,0.66,0.326,0,"0","OCA2"
"SLC25A6",0,0.302007279111096,0.273,0.085,0,"0","SLC25A6"
"PKM",0,0.301850924110293,0.44,0.177,0,"0","PKM"
"ACTN4",0,0.301519839011962,0.561,0.256,0,"0","ACTN4"
"ADTRP",0,0.301508460154532,0.317,0.115,0,"0","ADTRP"
"CPXM2",0,0.301470730078093,0.589,0.266,0,"0","CPXM2"
"STOX1",0,0.301376688523572,0.568,0.245,0,"0","STOX1"
"TEAD1",0,0.301168164749804,0.727,0.39,0,"0","TEAD1"
"LINC00970",0,0.300816624696391,0.432,0.187,0,"0","LINC00970"
"TMEM67",0,0.300812010343273,0.44,0.171,0,"0","TMEM67"
"ZNF536",0,0.299745605057832,0.77,0.413,0,"0","ZNF536"
"ITGB5",0,0.29962220345673,0.443,0.173,0,"0","ITGB5"
"EFCAB2",0,0.299165938315558,0.674,0.329,0,"0","EFCAB2"
"PRKCQ",0,0.298514187960234,0.441,0.172,0,"0","PRKCQ"
"MIA2",0,0.296701740075778,0.556,0.254,0,"0","MIA2"
"SLC7A1",0,0.295596784489567,0.295,0.098,0,"0","SLC7A1"
"NPHP1",0,0.295102477328,0.352,0.127,0,"0","NPHP1"
"KLHL29",0,0.292747133770905,0.509,0.232,0,"0","KLHL29"
"TTC39C",0,0.292496704192061,0.395,0.152,0,"0","TTC39C"
"CFAP221",0,0.292297355365446,0.302,0.106,0,"0","CFAP221"
"NEK5",0,0.290011201097308,0.271,0.09,0,"0","NEK5"
"RASSF3",0,0.28996436370507,0.516,0.223,0,"0","RASSF3"
"SEPTIN10",0,0.289727774426748,0.51,0.213,0,"0","SEPTIN10"
"GULP1",0,0.288932307221801,0.737,0.392,0,"0","GULP1"
"SDK1",0,0.288646555567779,0.569,0.257,0,"0","SDK1"
"BLCAP",0,0.287537817162615,0.33,0.116,0,"0","BLCAP"
"PPARGC1A",0,0.286196661098451,0.618,0.309,0,"0","PPARGC1A"
"ZNF521",0,0.285686324973545,0.698,0.351,0,"0","ZNF521"
