"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TRERF1.2",2.84869702027572e-05,-1.64668053068393,0.167,0.326,0.796039895345847,"4","TRERF1"
"CNST",2.89147425934293e-05,0.253858647731112,0.271,0.114,0.807993567030787,"4","CNST"
"POU2F1",2.97429854752698e-05,0.291142016574213,0.323,0.144,0.831137986120939,"4","POU2F1"
"SETD2",2.99241017366524e-05,0.311337278083343,0.594,0.302,0.836199098929014,"4","SETD2"
"NBAS",3.13357198316247e-05,0.332049780948791,0.406,0.195,0.875645354974921,"4","NBAS"
"GFOD1.1",3.41426820898063e-05,0.353495130604291,0.26,0.11,0.954083108317548,"4","GFOD1"
"FAM102A",3.56242831959943e-05,0.265736565353946,0.271,0.115,0.995484969628864,"4","FAM102A"
"MED27",3.91549703887534e-05,0.404733905198548,0.271,0.118,1,"4","MED27"
"ADAM17",4.04141770710825e-05,0.309735617320039,0.25,0.104,1,"4","ADAM17"
"MAP3K1.1",4.52315007514234e-05,0.281184233041182,0.354,0.165,1,"4","MAP3K1"
"PLEKHA2.2",4.71143496969269e-05,0.301195143865937,0.448,0.219,1,"4","PLEKHA2"
"CMIP.4",4.79659701886254e-05,-1.25413889563335,0.25,0.397,1,"4","CMIP"
"NUMB",4.92542457552773e-05,0.462428144594966,0.271,0.12,1,"4","NUMB"
"PPP2R5C.2",5.11408220594624e-05,-0.899031658673924,0.458,0.525,1,"4","PPP2R5C"
"CDK5RAP2",5.16271371482925e-05,0.26051923316568,0.323,0.147,1,"4","CDK5RAP2"
"PCNX1.3",5.37378180019645e-05,-1.04328897577181,0.438,0.498,1,"4","PCNX1"
"ATP2C1",5.41022060433272e-05,0.414258721287924,0.292,0.133,1,"4","ATP2C1"
"MT-ND6",5.62406868787994e-05,0.293844784235384,0.323,0.147,1,"4","MT-ND6"
"LCP1.1",5.77983028314098e-05,0.380841357350788,0.5,0.258,1,"4","LCP1"
"KLHDC4",5.86387654216514e-05,0.299703733079148,0.26,0.112,1,"4","KLHDC4"
"NSD2",5.92378783446984e-05,0.302143873816658,0.354,0.166,1,"4","NSD2"
"FAM214A.1",5.94958785612462e-05,0.288797186921888,0.448,0.22,1,"4","FAM214A"
"RESF1.1",6.46593103379448e-05,-1.39985887202542,0.198,0.344,1,"4","RESF1"
"CDK6",6.57986245824888e-05,0.318761151224061,0.365,0.174,1,"4","CDK6"
"SSBP3",7.10813726407975e-05,0.274370368458382,0.271,0.119,1,"4","SSBP3"
"FBXW7",7.46856180097712e-05,0.331091246505764,0.667,0.349,1,"4","FBXW7"
"GPRIN3.3",7.78159839472688e-05,-1.21347449741541,0.219,0.372,1,"4","GPRIN3"
"HSP90AA1.3",8.43425459765371e-05,-1.52099983759355,0.177,0.333,1,"4","HSP90AA1"
"VOPP1.3",8.50546112311742e-05,0.263431363177267,0.531,0.269,1,"4","VOPP1"
"DNAJC1.2",8.76705475488136e-05,-1.58484712889604,0.125,0.281,1,"4","DNAJC1"
"CLINT1",9.1398712498129e-05,0.320246624149187,0.271,0.121,1,"4","CLINT1"
"BACH1",9.23836229117908e-05,0.367297154658697,0.25,0.11,1,"4","BACH1"
"SEPTIN2",9.56854088336111e-05,0.260420130385807,0.333,0.157,1,"4","SEPTIN2"
"ST8SIA4",9.62505797588372e-05,0.269153293023253,0.354,0.17,1,"4","ST8SIA4"
"USP33",0.000113298532407232,0.281152488374746,0.344,0.165,1,"4","USP33"
"IKZF3.1",0.000113511563809075,0.262743461229378,0.604,0.312,1,"4","IKZF3"
"KIAA0319L",0.000115481104726796,0.315197389790632,0.302,0.141,1,"4","KIAA0319L"
"RUNX3.4",0.00012158156020413,-1.61938890880657,0.115,0.267,1,"4","RUNX3"
"DOCK9.2",0.000123734066201474,0.264946361427603,0.458,0.23,1,"4","DOCK9"
"ITGB1.1",0.000144304996545887,-1.55202909606374,0.104,0.256,1,"4","ITGB1"
"ESYT2.2",0.000165447412280766,-1.58464731780949,0.115,0.263,1,"4","ESYT2"
"WWOX",0.000178137531481535,0.342720534359727,0.542,0.289,1,"4","WWOX"
"SRPK2.1",0.000199866897797237,-1.14745373706752,0.24,0.376,1,"4","SRPK2"
"TRAF3.1",0.00022833833737103,0.357191875100913,0.385,0.198,1,"4","TRAF3"
"RASA1.2",0.000284714918567322,-1.42826028463441,0.177,0.309,1,"4","RASA1"
"PTPN22.4",0.000288927793728634,-1.45690576808321,0.125,0.267,1,"4","PTPN22"
"ETV6.4",0.000289003630710686,-1.21833403532618,0.156,0.306,1,"4","ETV6"
"ZNF148",0.000301803918223906,0.267047402517947,0.458,0.241,1,"4","ZNF148"
"BRWD3",0.000310134030458196,0.359976084567934,0.271,0.129,1,"4","BRWD3"
"USP34",0.000373847808319248,0.350268341912736,0.771,0.439,1,"4","USP34"
"SIK3",0.000435427095175225,-0.892738568833304,0.448,0.491,1,"4","SIK3"
"TMEM181.4",0.000440433753921346,-1.50666239621018,0.115,0.25,1,"4","TMEM181"
"STK10.2",0.000459515848725532,-1.29969016539008,0.229,0.344,1,"4","STK10"
"PPP3CB",0.000487494814657904,0.293216571593475,0.26,0.125,1,"4","PPP3CB"
"MSN.1",0.000507836966272236,-1.35161667593394,0.156,0.289,1,"4","MSN"
"AFF1.3",0.000578494628128147,-1.05798065086088,0.135,0.285,1,"4","AFF1"
"EMB.3",0.000630122025734727,-1.12562943833658,0.281,0.38,1,"4","EMB"
"CASK.3",0.000676922902056011,-1.21197139333595,0.26,0.364,1,"4","CASK"
"SIPA1L1.1",0.00069360056407313,0.27531482220406,0.615,0.345,1,"4","SIPA1L1"
"RASA2.2",0.000741521664759063,-0.863319045754107,0.448,0.482,1,"4","RASA2"
"TBC1D22A.1",0.000825209336756763,0.272697122709466,0.688,0.389,1,"4","TBC1D22A"
"DLEU1",0.000843045408006931,0.305973188325009,0.344,0.182,1,"4","DLEU1"
"PITPNC1.4",0.000845607326111825,-0.717511432954907,0.562,0.552,1,"4","PITPNC1"
"STK4.1",0.000871918208819414,-0.957956513512023,0.385,0.445,1,"4","STK4"
"CYTIP.1",0.000882939342283835,-1.10876636995308,0.219,0.342,1,"4","CYTIP"
"CAMK1D.3",0.00089501115736466,-1.221226809896,0.156,0.282,1,"4","CAMK1D"
"RBPJ.4",0.00110603780083742,-1.20222957731565,0.125,0.257,1,"4","RBPJ"
"NEK7.3",0.00131103475162757,-1.18554223498715,0.188,0.306,1,"4","NEK7"
"IKZF1.1",0.00139030632636648,-0.516630146706798,0.646,0.585,1,"4","IKZF1"
"UTY.1",0.00179934037619172,0.290270321203314,0.375,0.208,1,"4","UTY"
"ANKRD12.2",0.00206548477094282,-0.782124701384537,0.458,0.481,1,"4","ANKRD12"
"DOCK10.1",0.00208368929131604,-0.612732910135315,0.573,0.541,1,"4","DOCK10"
"RAPGEF2",0.00215453459748363,0.263385742356774,0.312,0.17,1,"4","RAPGEF2"
"DOCK11",0.00258473164911286,-0.987169374119694,0.198,0.312,1,"4","DOCK11"
"EPB41.1",0.00281153186475554,-1.11432021265561,0.25,0.338,1,"4","EPB41"
"TTC39C.3",0.00380063557766715,-1.12088140742036,0.208,0.301,1,"4","TTC39C"
"DIP2A.4",0.0050199342276389,-1.27791133346243,0.167,0.263,1,"4","DIP2A"
"USP25.1",0.0050204609511247,-1.01588593991637,0.188,0.29,1,"4","USP25"
"PICALM.1",0.00560247915236261,-0.702506408490941,0.479,0.481,1,"4","PICALM"
"PIK3R1.2",0.00577544121124754,-1.11257824390656,0.167,0.269,1,"4","PIK3R1"
"UBR2.1",0.00707357127471337,-1.20602789697939,0.198,0.28,1,"4","UBR2"
"HDAC4.1",0.00712677116534255,-0.945016213052449,0.146,0.253,1,"4","HDAC4"
"EVL.1",0.00827402627285602,-0.83982335216457,0.281,0.36,1,"4","EVL"
"AC079793.1.3",0.00849143882477228,-0.926974989138164,0.323,0.373,1,"4","AC079793.1"
"CFLAR",0.00866814214263622,-0.861572425752329,0.229,0.322,1,"4","CFLAR"
"CCND3",0.00906687836566182,-0.54044747252834,0.604,0.544,1,"4","CCND3"
