"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CYP2U1",0.220017774672218,-0.479646081157142,2.40180792117942,-0.199702098126818,0.841713572761202,0.987661108975073
"HADH",0.178948604082994,-1.65585260623265,2.14090892962112,-0.773434396635308,0.439265339988508,0.987661108975073
"LEF1",0.70549403098979,0.844134634038399,1.5790634092086,0.53457931398807,0.592940790981152,0.987661108975073
"LEF1-AS1",0.270732944048292,-2.02307903756283,2.51993447396942,-0.802830017391707,0.422072989798058,0.987661108975073
"RPL34-AS1",0.294282672992141,-1.08627562060285,2.34374716107133,-0.463478159523962,0.643021666282128,0.987661108975073
"RPL34",0.460396514818334,-2.56128288534609,2.25151016017858,-1.13758442251175,0.255294054280251,0.987661108975073
"OSTC",0.358325001696506,-0.270892935431648,2.15549102505725,-0.12567574268812,0.899988604128409,0.987661108975073
"COL25A1",2.09540339057747,-0.515094167800712,1.62313103792407,-0.317346015673201,0.7509810649041,0.987661108975073
"SEC24B-AS1",0.135366472024146,-1.35842280671165,1.8950500521973,-0.716826874908429,0.473480926854739,0.987661108975073
"SEC24B",2.29559856375028,0.999297598930159,0.771878054437589,1.29463144234393,0.195447400393366,0.987661108975073
"MCUB",0.349741012536595,-1.4282382027228,2.39050988917098,-0.597461742029483,0.550199142474711,0.987661108975073
"CASP6",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"PLA2G12A",0.445429861244459,-0.376638490782712,2.33049903731858,-0.161612806850186,0.871610771491943,0.987661108975073
"CFI",0.925874705882073,-0.930642433683901,1.3519817618225,-0.688354281073569,0.491229706968238,0.987661108975073
"GAR1",0.137609789506799,-0.235573971786808,1.91382341969521,-0.123090756107648,0.902035231172041,0.987661108975073
"RRH",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"ELOVL6",0.357627564179016,-0.0459680938696845,2.17459368254674,-0.0211387047790232,0.983135009836438,0.997359263576099
"ENPEP",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"AC083795.2",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"AC004704.1",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"FAM241A",1.324567063869,1.57776897513191,1.02789527415226,1.53495109356656,0.124795841677801,0.987661108975073
"AP1AR",0.157642192621798,-1.60080796509329,2.03230675689558,-0.787680284810243,0.430883740398188,0.987661108975073
"TIFA",0.186091548235959,1.41870224287087,2.38722103219232,0.594290274649597,0.552317982211849,0.987661108975073
"ALPK1",1.59985232998862,0.458906704108757,0.928833744471671,0.494067648640164,0.621258404547365,0.987661108975073
"ZGRF1",0.133687151176685,-0.525976909815045,1.91941427516785,-0.274029904132629,0.78406164076223,0.987661108975073
"LARP7",0.3415670358952,-0.136688189825181,2.41649761965596,-0.0565645869929065,0.954892044843601,0.990131724387494
"ANK2",0.741088759715492,-0.250169434448103,1.76300259052472,-0.141899640869867,0.887159277991499,0.987661108975073
"CAMK2D",8.89442178422293,0.114378123530799,0.49176505621655,0.232586927608846,0.816082179215169,0.987661108975073
"ARSJ",0.284936760740391,0.839946346567613,2.27943175129849,0.368489359722718,0.712508377584266,0.987661108975073
"NDST3",0.313995592910474,0.184699554363409,2.15558507093363,0.0856841870237168,0.931717472820578,0.987661108975073
"PRSS12",0.0901050191178374,-0.191241477085498,1.65820467444895,-0.115330441430007,0.908183210571706,0.987661108975073
"METTL14",0.329269961437699,-0.24784569561,2.5921747414148,-0.0956130355142365,0.923827911792535,0.987661108975073
"SEC24D",1.28452153306022,0.747205249063869,1.06525155058376,0.701435495357317,0.483031276871245,0.987661108975073
"SYNPO2",0.368462832340455,-0.262512612363305,2.17331231452445,-0.120789180003679,0.903858020458477,0.987661108975073
"USP53",4.90248938372175,1.00600711849757,0.680912566604686,1.47743949493242,0.139557865842355,0.987661108975073
"C4orf3",0.0871642641176955,-1.25927388306653,1.71867382174495,-0.732700915749097,0.463740865327588,0.987661108975073
"PDE5A",0.232960157211635,1.31224911674423,2.42657384493536,0.540782683981821,0.588657379483777,0.987661108975073
"AC073475.1",0.213888946253361,-0.62413063458252,2.14900092065114,-0.290428276965749,0.771488613598829,0.987661108975073
"PRDM5",1.02082610916427,-1.03883702854669,1.57362880047573,-0.660153797536395,0.509155138226958,0.987661108975073
"ANXA5",0.911647113995272,1.76764494937497,1.30899672087457,1.35038149537454,0.176893643388971,0.987661108975073
"EXOSC9",0.0917843399652984,-0.958143245316231,1.72830291377529,-0.55438386273577,0.579316167635578,0.987661108975073
"CCNA2",0.0930457741179793,0.798165549754893,1.74279435537345,0.457980339042272,0.646966566546096,0.987661108975073
"BBS7",0.521289341440234,-0.395882996815328,1.87946214576421,-0.210636323645857,0.833171065981061,0.987661108975073
"TRPC3",0.225899284672502,1.39140215090208,2.34613205322957,0.593062163311204,0.55313955098556,0.987661108975073
"KIAA1109",5.34850765888638,0.244436366222659,0.566353219433256,0.431597027853508,0.666034318982046,0.987661108975073
"IL21-AS1",0.0704779285041025,-0.949837899931022,1.59472650036181,-0.595611786544917,0.551434600875986,0.987661108975073
"BBS12",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"FGF2",2.3919159046314,-0.375017086498634,0.77585144179178,-0.483361976659547,0.628838741269273,0.987661108975073
"AC021205.3",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"NUDT6",0.135366472024146,-1.35842280671165,1.8950500521973,-0.716826874908429,0.473480926854739,0.987661108975073
"SPATA5",0.868374992799616,-1.63194427819104,1.51168632389395,-1.07955218777618,0.280341642317475,0.987661108975073
"SPRY1",0.774941340032722,-0.085359496419114,1.53597199610569,-0.0555736020158797,0.955681494535104,0.990131724387494
"LINC01091",0.254046608434699,-1.92818525145631,2.50823266785734,-0.768742579652096,0.442046142254938,0.987661108975073
"AC121154.1",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"ANKRD50",0.269630194029538,0.097780330237397,2.31284732556026,0.0422770362560403,0.966277851328586,0.992412464780661
"FAT4",2.5838213044643,0.497780503661761,0.756975556502469,0.657591251640551,0.510800817524104,0.987661108975073
"AC104664.1",0.0930457741179793,0.798165549754893,1.74279435537345,0.457980339042272,0.646966566546096,0.987661108975073
"AC097528.1",0.362016825335109,-0.247884790292122,2.5957678736392,-0.0954957462912868,0.923921068788773,0.987661108975073
"INTU",0.751509150015618,0.657112445303941,1.52128421794947,0.431945876747251,0.665780750429949,0.987661108975073
"HSPA4L",2.1757259766704,1.24426250799756,1.69953557201787,0.732119132122805,0.464095857245123,0.987661108975073
"MFSD8",0.0917843399652984,-0.958143245316231,1.72830291377529,-0.55438386273577,0.579316167635578,0.987661108975073
"ABHD18",1.99599114971683,0.245935040958595,0.83108591379,0.295920117135733,0.767291087494662,0.987661108975073
"LARP1B",1.14835804850095,0.259465611437331,1.19840015243437,0.21650999535528,0.828590234761484,0.987661108975073
"PGRMC2",0.187270910774809,-0.487730818247343,2.22202490046801,-0.219498358521822,0.826261858400417,0.987661108975073
"LINC02615",0.315576510259821,-0.668978958836059,2.37343259183495,-0.281861368693374,0.778049812304378,0.987661108975073
"JADE1",0.265010118181936,-0.00945711991501667,2.60065086721291,-0.00363644348968371,0.997098544278024,0.99925383138517
"SCLT1",0.908181343449725,-2.54754009274989,1.54051267461466,-1.65369628872876,0.0981892371047666,0.987661108975073
"LINC02479",0.327731608163877,-0.247925060052289,2.59948579019944,-0.0953746548594395,0.924017246785124,0.987661108975073
"LINC02377",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"AC096711.2",0.520673099470505,-0.426175898733124,1.8904451578922,-0.225436795642514,0.821639489479918,0.987661108975073
"AC093916.1",0.17365288169592,-1.49023038125231,2.1143922308677,-0.704803186228486,0.480932725438472,0.987661108975073
"AC115622.1",0.0704779285041025,-0.949837899931022,1.59472650036181,-0.595611786544917,0.551434600875986,0.987661108975073
"AC105383.1",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"PCDH10",0.246863731907778,-0.623212003037287,2.25337957672971,-0.276567698346562,0.78211207050304,0.987661108975073
"AC079380.1",0.17643564261337,-0.164812830861383,2.14348048268178,-0.0768902876387195,0.938710824015248,0.987661108975073
"AC015631.1",0.200819012179381,0.10773591150431,2.10240539453924,0.0512441186576774,0.959130996399433,0.990131724387494
"LINC02462",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"SLC7A11",0.560966964756517,-1.9157304282007,1.94490213151561,-0.985000940231283,0.324623609122383,0.987661108975073
"AC109927.1",0.468205354135887,1.00324735094074,2.06272515030855,0.486369864056134,0.626704953172408,0.987661108975073
"NOCT",0.412252797691689,-0.844920387382988,2.11705344447035,-0.399102058377356,0.689818005653745,0.987661108975073
"ELF2",5.42366870642154,0.211593213856414,0.522259385894918,0.405149662353773,0.68536750354723,0.987661108975073
"MGARP",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"NDUFC1",0.17365288169592,-1.49023038125231,2.1143922308677,-0.704803186228486,0.480932725438472,0.987661108975073
"NAA15",1.03729940070586,1.05442118753884,1.20722827385569,0.873423204520546,0.382432447659872,0.987661108975073
"AC097376.3",1.00458290589001,0.55788342201226,1.28720241335296,0.433407688041124,0.664718616256684,0.987661108975073
"SETD7",0.263599906731066,-0.731928955983918,2.59221128805838,-0.282356981992833,0.777669796885082,0.987661108975073
"MGST2",0.214166707220063,-0.605440616695054,2.15550659544309,-0.28088089267507,0.778801756370162,0.987661108975073
"MAML3",3.76850837485205,0.85498985146007,0.712344746859451,1.20024728929287,0.23004331442838,0.987661108975073
"SCOC-AS1",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"ELMOD2",0.332338267972404,-1.59070230519377,2.6174623172432,-0.607726917294897,0.543368607399497,0.987661108975073
"TBC1D9",0.966603267599121,-0.162685600905334,1.2339463714202,-0.131841711012199,0.895109493881068,0.987661108975073
"RNF150",0.167238507659809,1.08567006509215,2.06292304414022,0.526277540103115,0.598695385822845,0.987661108975073
"ZNF330",0.289662597144538,-1.13006160598712,2.33815616695381,-0.483313143047832,0.628873409366969,0.987661108975073
"IL15",1.06697554827719,-1.15174400927451,1.25944491368071,-0.914485418745747,0.360461836227932,0.987661108975073
"INPP4B",0.694158956314066,-1.28317077400835,1.58344684834752,-0.810365548643113,0.417730112227994,0.987661108975073
"AC104596.1",0.217235013754767,-1.78019324708199,2.1455875432685,-0.829699656239671,0.406708615868572,0.987661108975073
"USP38",0.262368915126514,-0.763452182174721,2.29240038115006,-0.333036143447031,0.739107000428045,0.987661108975073
"GAB1",4.20202500662543,-0.991670371501067,0.672843972242558,-1.47384893439095,0.140522269524856,0.987661108975073
"SMARCA5",1.02906292331864,0.808938295657299,1.25290673155765,0.645649253278096,0.518506532148399,0.987661108975073
"AC107223.1",0.234001631126184,-0.265171285617328,2.45971495672649,-0.107805697116316,0.914149823586792,0.987661108975073
"GYPE",0.0704779285041025,-0.949837899931022,1.59472650036181,-0.595611786544917,0.551434600875986,0.987661108975073
"GYPB",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"AC098588.3",0.204741650509495,0.475737968302525,2.30006716313385,0.206836555004911,0.836137506638672,0.987661108975073
"ANAPC10",0.538078098365214,0.109879225744114,1.96125868288711,0.0560248511340506,0.955322009906871,0.990131724387494
"ABCE1",0.478184534866418,-0.513356479267634,1.93127683891709,-0.265811958660201,0.790384032772113,0.987661108975073
"OTUD4",1.04390746203957,-0.16527482671222,1.32989055976638,-0.124277013246303,0.901095946962768,0.987661108975073
"SMAD1",2.28606674966868,-0.196413379057503,0.956072892645596,-0.205437661258231,0.837230198291933,0.987661108975073
"C4orf51",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"ZNF827",0.143688778715961,-0.169052058740232,1.95107758817024,-0.0866454823556106,0.930953312127125,0.987661108975073
"SLC10A7",0.420303232764537,0.00397454918962958,2.09555450530922,0.00189665750977119,0.998486687163132,0.999258510820592
"EDNRA",0.0871642641176955,-1.25927388306653,1.71867382174495,-0.732700915749097,0.463740865327588,0.987661108975073
"TMEM184C",0.260689594279053,0.0438410918897581,2.09874535666228,0.0208891906541156,0.983334049352505,0.997359263576099
"PRMT9",0.154296125120392,-0.498926883580679,2.03524509074126,-0.245143391255627,0.806345406345097,0.987661108975073
"ARHGAP10",2.01776767504348,-1.53925944835396,1.03118989246596,-1.49270222642797,0.135515150325771,0.987661108975073
"NR3C2",2.89256046365516,-0.050702550078688,0.785604598932222,-0.0645395280877962,0.948540633838971,0.989723021906092
"AC002460.2",0.143688778715961,-0.169052058740232,1.95107758817024,-0.0866454823556106,0.930953312127125,0.987661108975073
"LINC02355",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"DCLK2",1.10516527419099,-0.439063354294187,1.16764467022901,-0.376024800599719,0.706898458570849,0.987661108975073
"LRBA",6.38083972406662,0.166072154841879,0.526715819481223,0.315297450160978,0.752535820824146,0.987661108975073
"RPS3A",0.434256646670374,-1.07508946725452,2.09749915385718,-0.512557759690864,0.60826070708963,0.987661108975073
"SH3D19",2.77476334595265,0.426110257317067,0.67699104041875,0.629417868002356,0.529075523205765,0.987661108975073
"FAM160A1",1.63325719939944,0.578765900241163,0.905966861467011,0.638837826037015,0.522928438073232,0.987661108975073
"GATB",0.394863469166573,0.472615147698797,2.5851856113548,0.182816717539719,0.854941830974434,0.987661108975073
"FBXW7",2.90459445964861,0.893003203477929,0.675646401157483,1.32170200558766,0.186267400562331,0.987661108975073
"TMEM154",0.113654748061686,0.895108281595376,1.75220441713685,0.510846949614479,0.609458230853502,0.987661108975073
"ARFIP1",0.774001579214469,-2.5412330288782,1.56775633692357,-1.62093621886734,0.105031318182912,0.987661108975073
"AC093599.1",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"TRIM2",1.67720320790257,2.40189615010835,1.08405078274038,2.21566755759963,0.0267142783315641,0.987661108975073
"TMEM131L",1.25102571512789,-0.978577271491635,1.08580762864489,-0.901243687809525,0.367458767175513,0.987661108975073
"TLR2",0.0917843399652984,-0.958143245316231,1.72830291377529,-0.55438386273577,0.579316167635578,0.987661108975073
"SFRP2",0.299641243284689,-1.50687926978197,2.57396794701729,-0.585430471862768,0.5582583045064,0.987661108975073
"AC079298.3",0.28191171401641,-2.07008678804557,2.90607636649505,-0.712330485155918,0.476260150675872,0.987661108975073
"LRAT",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"MAP9",0.275219579013597,9.9997974888052e-05,2.56815761625139,3.8937631497094e-05,0.999968932265002,0.999968932265002
"GUCY1A1",0.409631506232565,-1.3642520471053,2.62775174223525,-0.519170827737641,0.603641620286937,0.987661108975073
"GUCY1B1",0.46793555468806,-1.69729803926367,1.92748828591585,-0.880575021734671,0.378547883029276,0.987661108975073
"PDGFC",0.517051237726728,1.25879245305138,2.15518178520131,0.584077158453618,0.559168401633127,0.987661108975073
"AC093817.2",1.00799671235452,1.41358201976638,1.55861470258735,0.906947700044017,0.364434454908416,0.987661108975073
"AC084740.1",0.435513221164221,-2.17481225633722,2.55279392448844,-0.851934124205907,0.394250655748111,0.987661108975073
"GASK1B",3.209131074194,-1.81467530205116,0.916028435568251,-1.98102507694036,0.0475884614295351,0.987661108975073
"FAM198B-AS1",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"TMEM144",0.234370368662505,1.57501821940251,2.38867120370058,0.659370036764569,0.509658178169234,0.987661108975073
"RXFP1",0.184132676565788,0.365340901166356,1.99819512709862,0.182835447955891,0.854927133955277,0.987661108975073
"ETFDH",0.46733052587414,2.49749081530946,2.14356238393655,1.16511226079781,0.243973554533364,0.987661108975073
"PPID",0.553320284948525,-0.525184100009481,2.18405906870631,-0.240462406687821,0.809971803477397,0.987661108975073
"FNIP2",4.53069550793295,0.263056883116041,0.742616219194848,0.354229918922656,0.7231665833157,0.987661108975073
"RAPGEF2",9.30932146226978,-0.392429916997803,0.608901117115209,-0.644488745327021,0.51925855347604,0.987661108975073
"LINC02477",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"FSTL5",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"NAF1",0.0917843399652984,-0.958143245316231,1.72830291377529,-0.55438386273577,0.579316167635578,0.987661108975073
"NPY1R",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"TMA16",0.133687151176685,-0.525976909815045,1.91941427516785,-0.274029904132629,0.78406164076223,0.987661108975073
"MARCH1",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"TMEM192",0.17365288169592,-1.49023038125231,2.1143922308677,-0.704803186228486,0.480932725438472,0.987661108975073
"KLHL2",1.37477380938118,-0.0541110552848077,1.02838183826998,-0.0526176691099846,0.958036538558056,0.990131724387494
"MSMO1",1.9407340001689,-4.38586226262316,2.20578582206946,-1.98834457033021,0.0467735946176315,0.987661108975073
"CPE",0.947223681418794,-1.4980765273795,1.43011956994854,-1.04751837458836,0.294860562101486,0.987661108975073
"TLL1",5.54099547592218,-1.55342662628887,0.786292941090223,-1.97563343775538,0.0481963086601913,0.987661108975073
"SPOCK3",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"DDX60",0.5294872474912,-0.77567965425868,2.19079215068099,-0.354063553686536,0.723291255065279,0.987661108975073
"DDX60L",0.482418922202868,1.77916677293814,2.1566921380378,0.824951666285046,0.40939903189177,0.987661108975073
"PALLD",0.843836877121317,-2.0119529503452,1.6905687301603,-1.19010420248009,0.234005438738729,0.987661108975073
"CBR4",1.63906636408677,-0.935626552086986,1.03246288078578,-0.906208416301521,0.364825549149775,0.987661108975073
"SH3RF1",0.456901104804347,0.146318885756234,2.06608665287163,0.0708193364266048,0.943541542220328,0.987882536389853
"NEK1",1.22503697020201,-0.215273214865343,1.08544701398533,-0.198326783428097,0.842789397724051,0.987661108975073
"CLCN3",0.694992062345848,-1.03909984684326,1.70045917601304,-0.611070151816033,0.541153139050241,0.987661108975073
"MFAP3L",0.772874431456177,1.49823046040005,1.87524568451606,0.798951557532418,0.424318501729993,0.987661108975073
"GALNTL6",0.275686201839576,-0.272165191357498,2.54442616007927,-0.106965254338141,0.914816544587024,0.987661108975073
"AC105285.1",0.232960157211635,1.31224911674423,2.42657384493536,0.540782683981821,0.588657379483777,0.987661108975073
"GALNT7",0.532135877475117,-1.30342655964166,2.01050883904602,-0.648306803893553,0.516786534250208,0.987661108975073
"HMGB2",0.325088533573993,-0.456415015652157,2.41277471036369,-0.189166030998128,0.84996269030233,0.987661108975073
"AC097534.2",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"AC093849.4",0.660347637102983,-1.30844422501311,1.92032419796945,-0.681366316373382,0.49563973079972,0.987661108975073
"AC093849.3",0.229163314780587,-0.985258300764758,2.65847146233131,-0.370610824575394,0.710927418515467,0.987661108975073
"HAND2-AS1",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"FBXO8",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"CEP44",0.146757085250665,-1.35824274982471,1.95678035046527,-0.694121212685804,0.48760619660894,0.987661108975073
"HPGD",0.17365288169592,-1.49023038125231,2.1143922308677,-0.704803186228486,0.480932725438472,0.987661108975073
"ADAM29",0.260599747161181,-0.98700838697625,2.78660147610666,-0.354197898565411,0.723190578346651,0.987661108975073
"GPM6A",5.25460455226399,-0.127633243321053,0.597806920313835,-0.213502452019206,0.830935076774722,0.987661108975073
"WDR17",0.43385133416911,0.17422039923195,2.06625473291799,0.0843169994756231,0.932804396903508,0.987661108975073
"AC019163.1",0.260599747161181,-0.98700838697625,2.78660147610666,-0.354197898565411,0.723190578346651,0.987661108975073
"SPCS3",1.12190527514606,-0.0588885810279116,1.35262352861974,-0.0435365641524832,0.96527381816718,0.992412464780661
"VEGFC",1.59962345897518,1.23019909118158,0.967718960409433,1.2712359078519,0.203644735715462,0.987661108975073
"AC097518.2",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"AGA",0.132853510554522,0.282849229907363,2.02651330519045,0.139574326594802,0.888996326439284,0.987661108975073
"AC078881.1",0.607254660342679,1.60662769752208,1.66700473451325,0.96378112446765,0.335155671955251,0.987661108975073
"LINC01099",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"TENM3-AS1",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"TENM3",0.675595031920674,-0.425614188419428,1.82772275190358,-0.23286583699642,0.81586558734216,0.987661108975073
"AC079766.1",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"DCTD",0.411052673863722,-1.14870179807681,2.14517518604985,-0.535481580034519,0.592316891503542,0.987661108975073
"AC019193.4",0.132853510554522,0.282849229907363,2.02651330519045,0.139574326594802,0.888996326439284,0.987661108975073
"WWC2",2.46309426419571,0.971169144467296,0.755119512551281,1.28611316265164,0.198403571024114,0.987661108975073
"CDKN2AIP",0.0704779285041025,-0.949837899931022,1.59472650036181,-0.595611786544917,0.551434600875986,0.987661108975073
"AC107214.1",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"TRAPPC11",0.0930457741179793,0.798165549754893,1.74279435537345,0.457980339042272,0.646966566546096,0.987661108975073
"STOX2",4.98386980073178,0.620080997547039,0.581810486083829,1.06577831162998,0.286523867287268,0.987661108975073
"IRF2",1.07273200414251,-1.69445587007544,1.28168495613406,-1.32205333453115,0.186150391509148,0.987661108975073
"AC099343.3",0.199985371557218,1.09753662719898,2.25290911219576,0.487164183081174,0.626141985202341,0.987661108975073
"AC099343.4",0.0704779285041025,-0.949837899931022,1.59472650036181,-0.595611786544917,0.551434600875986,0.987661108975073
"CASP3",0.558664090909796,-0.43804923480845,1.86143406059223,-0.235328902636004,0.813953463873521,0.987661108975073
"PRIMPOL",0.187270910774809,-0.487730818247343,2.22202490046801,-0.219498358521822,0.826261858400417,0.987661108975073
"ACSL1",0.474766454381244,-1.04650626549723,2.07610229900482,-0.504072591220032,0.614210366746499,0.987661108975073
"LINC02436",0.132853510554522,0.282849229907363,2.02651330519045,0.139574326594802,0.888996326439284,0.987661108975073
"CFAP97",0.530588897705182,-0.455399212262386,1.88458240082873,-0.241644627511181,0.809055538869909,0.987661108975073
"SNX25",2.49370262315657,0.427546682510923,0.781843031271913,0.54684465475811,0.584485461520319,0.987661108975073
"LRP2BP",0.103174953191817,-0.962048184749885,1.80409482335225,-0.533258103896262,0.59385492513135,0.987661108975073
"AC112722.1",0.170584575161215,-0.240448420788955,2.10929373750834,-0.113994754032215,0.909241952012171,0.987661108975073
"ANKRD37",0.983240901302024,-0.140086617616048,1.37364798221143,-0.101981453349149,0.918771396405373,0.987661108975073
"UFSP2",0.135366472024146,-1.35842280671165,1.8950500521973,-0.716826874908429,0.473480926854739,0.987661108975073
"C4orf47",0.503851785393855,2.05068121992743,1.7480293071578,1.17313892366126,0.240740099727676,0.987661108975073
"AC106897.1",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"PDLIM3",0.754099289219729,-0.978327663964941,1.6436286643981,-0.595224265161624,0.55169357246494,0.987661108975073
"SORBS2",2.07333581719838,-1.40640524014753,0.906622195448022,-1.55125833804735,0.12083978664632,0.987661108975073
"FAM149A",0.455918686883995,1.80783835795093,2.02854227852065,0.891200729259303,0.372821493261836,0.987661108975073
"CYP4V2",0.247747211739635,-1.08973096925287,2.28026511537238,-0.477896610313625,0.632723794112967,0.987661108975073
"KLKB1",0.132853510554522,0.282849229907363,2.02651330519045,0.139574326594802,0.888996326439284,0.987661108975073
"F11-AS1",0.132853510554522,0.282849229907363,2.02651330519045,0.139574326594802,0.888996326439284,0.987661108975073
"FAT1",1.08243720653715,-0.285820700150115,1.3047948827837,-0.219054124078364,0.82660788652387,0.987661108975073
"AC097521.1",0.132853510554522,0.282849229907363,2.02651330519045,0.139574326594802,0.888996326439284,0.987661108975073
"AC138781.1",0.0704779285041025,-0.949837899931022,1.59472650036181,-0.595611786544917,0.551434600875986,0.987661108975073
"LINC01060",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"FRG1-DT",0.295065939814229,-0.837529066397225,2.34142215374806,-0.357701008789269,0.72056707808649,0.987661108975073
"FRG1",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"PLEKHG4B",0.265707021109045,1.3942063578788,2.84588492764509,0.489902576290207,0.624202839907609,0.987661108975073
"CCDC127",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"SDHA",0.455918686883995,1.80783835795093,2.02854227852065,0.891200729259303,0.372821493261836,0.987661108975073
"PDCD6",0.328646444333801,-1.34507857157637,2.15601189965816,-0.623873445127847,0.532710700976454,0.987661108975073
"AHRR",0.272745446839434,-1.35748658977135,2.51199374257071,-0.540402058638145,0.588919788424275,0.987661108975073
"EXOC3",0.0465228870589897,0.268261934534756,1.47220650633869,0.18221759880814,0.855411962346736,0.987661108975073
"TPPP",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"BRD9",0.4462238307256,-0.14095492544613,1.93775298752121,-0.0727414311080182,0.942011878602317,0.987661108975073
"NKD2",0.100106646657113,0.280230015192547,1.79066450571779,0.156494985128561,0.875642871831415,0.987661108975073
"SLC12A7",0.734961810678356,-0.912352462240543,1.61234899025597,-0.565852968404626,0.571493735483642,0.987661108975073
"CLPTM1L",0.531332691209474,-2.45995997720463,2.1281138058661,-1.15593441028567,0.247707986363624,0.987661108975073
"LPCAT1",0.523564015260952,0.0747166083360982,2.00087754683064,0.0373419195264838,0.970212381836463,0.993194761594433
"NDUFS6",0.327731608163877,-0.247925060052289,2.59948579019944,-0.0953746548594395,0.924017246785124,0.987661108975073
"AC124852.1",0.335351843581365,0.185372066681734,2.16657918064305,0.0855597932159188,0.931816361571146,0.987661108975073
"ICE1",0.535345176657459,-0.841208211536481,1.84421819558712,-0.456132692730903,0.648294562189422,0.987661108975073
"MED10",0.0671318610026961,0.277072213087809,1.58096851689833,0.175254731594144,0.860879480145846,0.987661108975073
"UBE2QL1",0.0435821320588478,-0.914110630381878,1.4522369053415,-0.629450075961897,0.529054443121997,0.987661108975073
"NSUN2",0.602747936912753,0.0218876393155906,1.73766688304469,0.0125959926664653,0.98995011767491,0.997876063256271
"TENT4A",0.809400169271873,-1.65101154136639,1.51862116636306,-1.08717801248641,0.276958146050257,0.987661108975073
"MTRR",0.0930457741179793,0.798165549754893,1.74279435537345,0.457980339042272,0.646966566546096,0.987661108975073
"SEMA5A",0.250700540933293,-0.847775620274176,2.49943472607699,-0.339186941522898,0.734468905962179,0.987661108975073
