"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDE4A",2.09286373400476,0.304056484300176,1.24285017483852,0.244644519875199,0.806731689406627,0.99961583089597
"KATNAL2",1.79688345470667,0.303880616698254,1.39661189484302,0.217584153350212,0.827753132483932,0.99961583089597
"BCL6",7.86305394219975,0.303160864696329,0.823363884780091,0.368197913826763,0.712725665768373,0.99961583089597
"BGN",10.1190970711453,0.303044860249971,0.771563134085797,0.392767418325449,0.694491271127146,0.99961583089597
"SEMA3G",0.90202165729957,0.302852059895355,1.94470758834006,0.155731412635594,0.876244735542779,0.99961583089597
"HNRNPH2",0.987113014722818,0.302701023099668,1.53536154793975,0.197152926947957,0.843707866409869,0.99961583089597
"FGF2",3.3926347569369,0.302672680565033,0.956234483348612,0.316525586386627,0.751603607588074,0.99961583089597
"NSD3",9.5518635586663,0.302597428793204,0.589117619307012,0.513645185403135,0.607500082061621,0.99961583089597
"ANKRD27",2.3663463287876,0.301960008643782,1.10347291107307,0.273645148524889,0.784357334276717,0.99961583089597
"ARMH3",6.50691562118655,0.301830544058449,0.722293351802802,0.417878059247116,0.676036274989093,0.99961583089597
"DENND4A",12.5262074279087,0.301601550534735,0.546155110337751,0.552226912878687,0.580792897670191,0.99961583089597
"ADAMTS6",3.30862096369464,0.301439099629258,1.14867661272281,0.262422945057383,0.792995384770925,0.99961583089597
"NPHP4",0.947827021288052,0.301293621427795,1.7927007813479,0.168066876838899,0.866530667105098,0.99961583089597
"STX18-AS1",1.91726776536356,0.301083203684934,1.22209985429178,0.246365468932499,0.805399334348965,0.99961583089597
"ARL8B",4.73624487179458,0.300851235564255,0.807417534095146,0.372609242257058,0.709439293120421,0.99961583089597
"PARP14",8.15099118859378,0.300736543908918,0.743801021399443,0.404323918973773,0.685974538720843,0.99961583089597
"CHCHD3",8.96096256803582,0.300715502195619,0.604404236720457,0.497540361112165,0.618808048244853,0.99961583089597
"SETDB2",1.3619269403771,0.300601252893606,1.37903268033385,0.217979789152519,0.82744485871616,0.99961583089597
"DIPK2A",4.0829522271199,0.300368022504852,0.994135837669965,0.302139819452489,0.762545478514756,0.99961583089597
"RFC1",2.42899062929833,0.300201934582346,1.0435097170555,0.287684848234507,0.773587989292145,0.99961583089597
"TBX19",0.31146396887974,0.299962993545119,2.69752550173622,0.111199317060044,0.911458293182424,0.99961583089597
"FBXO48",0.31146396887974,0.299962993545119,2.69752550173622,0.111199317060044,0.911458293182424,0.99961583089597
"BRSK2",0.31146396887974,0.299962993545119,2.69752550173622,0.111199317060044,0.911458293182424,0.99961583089597
"FXYD2",0.31146396887974,0.299962993545119,2.69752550173622,0.111199317060044,0.911458293182424,0.99961583089597
"GEMIN7-AS1",0.31146396887974,0.299962993545119,2.69752550173622,0.111199317060044,0.911458293182424,0.99961583089597
"NNAT",0.31146396887974,0.299962993545119,2.69752550173622,0.111199317060044,0.911458293182424,0.99961583089597
"DCBLD1",3.41211479846551,0.299556429945826,1.24305361049319,0.240984320722076,0.809567268721169,0.99961583089597
"FBXO11",11.6877939761581,0.299359234565322,0.623331161603249,0.480257129766062,0.631044568325249,0.99961583089597
"FOXD1",3.98086156890648,0.299283131275096,1.06091628495077,0.282098724961115,0.777867810878123,0.99961583089597
"SUGP2",3.77620158387399,0.299092154774822,0.857736458582649,0.348699360720951,0.727315024248759,0.99961583089597
"NOMO1",1.18655428081756,0.299074362410567,1.42005434460079,0.21060768804214,0.833193412681113,0.99961583089597
"ZIC1",16.8267847896114,0.299068348197795,0.592167277008341,0.50504031514322,0.613530520370957,0.99961583089597
"ATL3",3.85304605954275,0.298834070781721,0.911406297006366,0.327882385455621,0.743000592542992,0.99961583089597
"TRIO",25.6619014757483,0.298476608156727,0.474233556780546,0.629387363861408,0.52909548853566,0.99961583089597
"RASSF1",1.71135049336755,0.29847432437694,1.25173126953662,0.238449203627735,0.81153270876074,0.99961583089597
"NEK7",8.1323013389334,0.298459661438923,0.61723715151374,0.483541310996862,0.62871143474311,0.99961583089597
"GDPD5",0.991137972994915,0.298251968096072,2.14540472938489,0.13901897577227,0.889435154152377,0.99961583089597
"CAMK2A",3.40880660530097,0.298178078866759,1.33033577717851,0.224137457611762,0.822650346880379,0.99961583089597
"IPO5",1.34481098490759,0.298071144470459,1.41897609792845,0.210060722591178,0.833620280341331,0.99961583089597
"MALAT1",1581.60103435999,0.297999951428627,0.478770477606868,0.622427583501343,0.533660747557895,0.99961583089597
"MAP3K6",1.61806454250584,0.297953664964933,1.32004237461533,0.225715227552267,0.821422913828401,0.99961583089597
"SH2B3",2.49527659031157,0.297196302969961,1.21371259798199,0.244865467709655,0.806560600597652,0.99961583089597
"PCID2",1.55329662305446,0.297057889386993,1.35210818571218,0.219699793645231,0.826104965386979,0.99961583089597
"SVIL",17.8647309535864,0.296862268206312,0.606553847093088,0.489424425595561,0.624541246940946,0.99961583089597
"SPOP",5.98970142882656,0.296749307608474,0.696704474593974,0.425932828666579,0.670156792688685,0.99961583089597
"CSNK2B",1.28841495748382,0.296742995282854,1.41876111592471,0.209156419605879,0.834326132072696,0.99961583089597
"IER5L",2.42212450521834,0.296723025405524,1.12935826232402,0.262735958379515,0.792754099383841,0.99961583089597
"TET3",1.99047104121971,0.296684096134448,1.19851111664266,0.247543883418901,0.804487333933768,0.99961583089597
"ST3GAL6",6.35302040014825,0.296628345820917,0.792211766690915,0.37443062359442,0.708083962875192,0.99961583089597
"WDFY3",22.2968549361357,0.296506073409832,0.462315531073671,0.641350016343237,0.521295299966614,0.99961583089597
"EFL1",1.01309792672805,0.296267956006609,1.73355441898437,0.170902022320235,0.864300806477323,0.99961583089597
"EXOSC2",0.540932153694804,0.295883016612003,1.96370180714911,0.150676144175659,0.880231192546894,0.99961583089597
"ELMO1",11.9282344775663,0.295808007561049,0.780749781669714,0.378876836735623,0.704779325726528,0.99961583089597
"CHD5",1.94544563306845,0.295703650645809,1.3336104155186,0.221731659564776,0.824522782748067,0.99961583089597
"NUDT4",2.4149879205348,0.295278194668159,1.25352919353232,0.235557493348913,0.813776060689114,0.99961583089597
"ZNF490",0.500779628338459,0.295192810971658,2.03554828983436,0.145018819964069,0.884696012682194,0.99961583089597
"ZBTB44",4.44020102331465,0.295069596515749,0.785750281776782,0.3755259188053,0.707269374065977,0.99961583089597
"COBL",2.2974886756048,0.29431475001532,1.66536403744405,0.176726975843087,0.85972285072234,0.99961583089597
"SIRT2",2.74352342161642,0.294195870023483,1.15638965793193,0.254408942526881,0.799179643061807,0.99961583089597
"FBRS",1.05886536152717,0.294174311981678,1.53952977143043,0.191080625682445,0.848462426430362,0.99961583089597
"ARIH2",4.40899415888752,0.29413927450471,0.77520847859032,0.379432478653469,0.70436673605683,0.99961583089597
"DELE1",2.57958854293813,0.294027057115217,1.063002448915,0.276600545384754,0.782086845874549,0.99961583089597
"POU2F1",9.1445071582042,0.293889889929427,0.668201335089563,0.439822362656662,0.660065769705483,0.99961583089597
"GALK2",5.36994035217126,0.293822889401539,0.925249678242541,0.317560650180002,0.750818226723685,0.99961583089597
"LRRC23",1.21255947342996,0.293646912107017,1.7360043457708,0.169151023626404,0.865677852059038,0.99961583089597
"SEC22C",2.65444613266354,0.293573604053608,1.01678786461267,0.288726502617575,0.772790679874465,0.99961583089597
"ZC3H15",2.05076275368584,0.293448759589255,1.28036490784569,0.229191504539908,0.818720075258369,0.99961583089597
"ATAT1",0.398610244635059,0.293233533548203,2.45158630347468,0.119609712753166,0.904792325301778,0.99961583089597
"SLC25A30",0.398610244635059,0.293233533548203,2.45158630347468,0.119609712753166,0.904792325301778,0.99961583089597
"TUBB4A",2.98828306132207,0.293192328228567,1.36374151518759,0.214991129157079,0.829774234762634,0.99961583089597
"SLAIN2",4.84517446959376,0.293008390899898,0.784632823784942,0.373433766747704,0.708825631943477,0.99961583089597
"DESI1",1.03833605623866,0.29243670682036,1.47272843449575,0.198567977619369,0.842600704914671,0.99961583089597
"UBXN2A",2.99739624807455,0.292396079618175,1.06095450296935,0.275597189888756,0.78285746825458,0.99961583089597
"USP47",11.337094283793,0.291943238101295,0.546507496883937,0.534198048088799,0.593204519448713,0.99961583089597
"COL15A1",0.53125889332503,0.291643308583876,1.98306974081287,0.147066592052547,0.883079458790019,0.99961583089597
"ACTN1",6.25316369009437,0.291237478107374,0.718158262375918,0.405533840331877,0.685085148982083,0.99961583089597
"PDE3A",13.3072601877449,0.291231146275308,0.815387635352711,0.357168950874918,0.720965328544817,0.99961583089597
"NKTR",12.776746322862,0.290350183234143,0.507100084425967,0.572569778927994,0.566936026870953,0.99961583089597
"CTSC",1.10862891916577,0.290311823707813,1.39138009579121,0.208650263566353,0.834721269386486,0.99961583089597
"ELFN1",0.507542475779195,0.28984411160412,2.1059464444863,0.137631283247007,0.890531830344487,0.99961583089597
"STK10",3.07983202639937,0.289703806443567,1.16934832877167,0.247748082684552,0.804329326719997,0.99961583089597
"LRP8",1.88913840597797,0.289637948572727,1.35257523113854,0.214138143228397,0.8304393316185,0.99961583089597
"SLC35F3",0.513425529724797,0.289337228182281,1.96650525778895,0.147132700020136,0.883027279860087,0.99961583089597
"SPTY2D1OS",0.729605894683882,0.28933524245672,1.62130274639497,0.178458491543339,0.858362916831228,0.99961583089597
"EIF1B-AS1",2.62379122073901,0.289277324972807,1.04565866444582,0.276646036425392,0.782051911760829,0.99961583089597
"APLF",1.74602871497054,0.289002706694357,1.34823287020202,0.214356668704459,0.830268929631868,0.99961583089597
"ELN",1.42392505258886,0.288541712930591,1.43821730605698,0.200624559108983,0.840992153106353,0.99961583089597
"SON",11.7477352509538,0.288306567384444,0.617225619162213,0.467100778765105,0.640427777044947,0.99961583089597
"SOD2",12.5080295000181,0.288029972212301,0.754345709276595,0.381827547595541,0.702589284096477,0.99961583089597
"PGK1",5.04959722027917,0.287431586407984,0.797285012449169,0.360512968285992,0.718463560434179,0.99961583089597
"HAT1",1.87787305982645,0.28727126251846,1.27367039869367,0.225545999037976,0.821554545020989,0.99961583089597
"ARFGEF1",12.3022992028918,0.286991963285222,0.532229348410345,0.539226113972116,0.58973084357673,0.99961583089597
"RAPGEF2",27.027912519857,0.28680290519256,0.442228602396772,0.648539926269258,0.516635795870542,0.99961583089597
"IFT20",0.756080482005525,0.286768502866998,1.95025608091913,0.147041460694663,0.883099295070102,0.99961583089597
"FAM156A",0.756080482005525,0.286768502866998,1.95025608091913,0.147041460694663,0.883099295070102,0.99961583089597
"TCF12",37.9531018825921,0.286717189847916,0.360143768835123,0.796118702193005,0.425963044741126,0.99961583089597
"LUC7L",5.22031681189587,0.28670392260656,0.778982226907827,0.368049376100187,0.712836417397035,0.99961583089597
"FRA10AC1",2.34245897105189,0.286663593916173,1.13338501006571,0.25292693248127,0.800324676861251,0.99961583089597
"TOR1AIP2",3.79217823674676,0.286569982470823,0.895021027926068,0.320182401898266,0.748830062814472,0.99961583089597
"ZNF354A",0.691028754554379,0.286563547734546,1.91614461672168,0.14955215030942,0.881117962008613,0.99961583089597
"DDT",0.518666665200758,0.286452477813096,2.35561364062027,0.121604185369579,0.90321249864731,0.99961583089597
"TLN2",3.99028040541527,0.286102296801121,1.10210836629371,0.259595431403226,0.795175860760511,0.99961583089597
"PUM2",13.6867224373466,0.285950913364596,0.522812095288365,0.546947777110771,0.584414610661713,0.99961583089597
"DTD1",2.00771145286427,0.285923678872925,1.15900369515723,0.246697814741769,0.805142097889187,0.99961583089597
"YPEL5",3.14981429992939,0.285819610809387,1.14692624567888,0.249204874233397,0.803202309254298,0.99961583089597
"SOD1",2.45509999747861,0.285626387846661,1.0296216675575,0.277409068638029,0.781466019017293,0.99961583089597
"UCHL5",0.697667145820062,0.285288766158137,1.86128219377914,0.153275396450706,0.87818110218302,0.99961583089597
"ZMYM1",2.57788009761211,0.28525899263305,1.1249122926212,0.253583318898896,0.799817485070283,0.99961583089597
"POLM",0.412715629898647,0.285220573863714,2.09445675446389,0.136178783952367,0.891679946864607,0.99961583089597
"TSEN54",0.412715629898647,0.285220573863714,2.09445675446389,0.136178783952367,0.891679946864607,0.99961583089597
"CAMK2D",23.665345269333,0.284820432766524,0.557045573069046,0.511305441666656,0.60913719520896,0.99961583089597
"PHIP",16.6282987815609,0.284680807659098,0.57167048876295,0.497980590663557,0.618497722605962,0.99961583089597
"CDYL",6.63929005304739,0.283855549372629,0.711683197544278,0.398850992059523,0.690003001732699,0.99961583089597
"LINC01137",0.183889363553224,0.283779844741039,3.47227024495052,0.081727464949976,0.934863437540422,0.99961583089597
"GART",0.183889363553224,0.283779844741039,3.47227024495052,0.081727464949976,0.934863437540422,0.99961583089597
"PANTR1",0.830970974553228,0.283600499913058,1.82190331561913,0.155661662988238,0.876299717237471,0.99961583089597
"DPP3",0.523916355502179,0.283511259973933,1.8958897231041,0.1495399529408,0.881127585882534,0.99961583089597
"CUL5",5.46612597361164,0.283438996354489,0.77122790814916,0.367516519253956,0.713233772082354,0.99961583089597
"NRP1",4.73939604768992,0.283296866642037,0.841319546043355,0.336729210648148,0.736321041113518,0.99961583089597
"ZNF814",1.50453309435538,0.283240363280298,1.32075512842933,0.214453351104632,0.830193541091849,0.99961583089597
"WDR11",3.36016195553017,0.283096306522726,0.967318645370804,0.29266085987023,0.76978138985763,0.99961583089597
"ATP1A2",66.8650327560152,0.282890877767441,0.621027454266024,0.455520727504362,0.648734659165008,0.99961583089597
"KIAA2013",1.63104321840592,0.282522566338759,1.53097552233772,0.184537611618612,0.853591723976811,0.99961583089597
"CLK1",6.71978626859612,0.282476993410589,0.768925358250641,0.367365948306405,0.713346067886912,0.99961583089597
"SH2D3C",2.74501739570168,0.282411424163473,1.05130943790375,0.268628259179891,0.788215763674459,0.99961583089597
"CP",10.6406980480781,0.282366079366264,0.775095586600478,0.364298396543198,0.715635197104085,0.99961583089597
"NCAM2",8.16495460680767,0.282228112942513,1.01070374613187,0.279239207356899,0.780061256695694,0.99961583089597
"PRIMPOL",1.44523092383191,0.281984130319034,1.42384636491964,0.198043930347042,0.843010692920538,0.99961583089597
"NRF1",6.4903889472698,0.281750156110155,0.7272547479107,0.38741604220472,0.69844822934524,0.99961583089597
"ATP6V0D1",2.42368284200218,0.281747857420441,1.08967893807816,0.258560432412645,0.795974415604233,0.99961583089597
"CDC42BPA",25.0618049498947,0.281593444108949,0.419604311979629,0.671092827384052,0.50216139596185,0.99961583089597
"ECEL1",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"C5orf63",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"TUBB2B",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"STEAP4",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"PPP1R36",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"ARPIN",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"IDH2",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"TMEM107",0.197994748816811,0.280414576266409,3.47232061032357,0.0807571096495834,0.935635118150769,0.99961583089597
"BCAN",0.301790708509966,0.280331192480491,3.24472549623876,0.0863959656388335,0.931151653894588,0.99961583089597
"LINC02006",0.301790708509966,0.280331192480491,3.24472549623876,0.0863959656388335,0.931151653894588,0.99961583089597
"FAM153A",0.301790708509966,0.280331192480491,3.24472549623876,0.0863959656388335,0.931151653894588,0.99961583089597
"RRAGD",0.301790708509966,0.280331192480491,3.24472549623876,0.0863959656388335,0.931151653894588,0.99961583089597
"SLC22A8",0.301790708509966,0.280331192480491,3.24472549623876,0.0863959656388335,0.931151653894588,0.99961583089597
"SIRT7",0.301790708509966,0.280331192480491,3.24472549623876,0.0863959656388335,0.931151653894588,0.99961583089597
"ATOX1",1.25684714374467,0.280003503805944,1.32666593134854,0.21105803442267,0.832841986241828,0.99961583089597
"E2F4",0.401582885651624,0.279758696438145,2.45940945413341,0.113750354162447,0.909435694686973,0.99961583089597
"ZNF195",0.992639404352521,0.279741294312763,1.55794549064844,0.179557818930064,0.857499721984517,0.99961583089597
"SLC25A1",1.23500439573141,0.279731069167621,1.6609778974946,0.168413480751047,0.866258003470438,0.99961583089597
"TCF3",1.56966449165907,0.279400879860839,1.29240763455947,0.216186342752513,0.828842498748052,0.99961583089597
"RPL10",6.08356537237808,0.279349577591346,0.716456836151799,0.389904267075985,0.696607338474029,0.99961583089597
"MAU2",2.82965640685868,0.279231543883265,0.943136903300699,0.296066820104311,0.767179052362687,0.99961583089597
"LAMA4",11.4608715629999,0.278696675323909,0.651471700942428,0.427795520389822,0.668799998609809,0.99961583089597
"PIR",2.88607650175906,0.278077033729735,1.06698546987257,0.260619325737346,0.79438608481388,0.99961583089597
"ARHGAP35",7.4682321694117,0.277734666386165,0.61410437379561,0.452259710624699,0.65108189689579,0.99961583089597
"DNAJC27-AS1",0.561399230895791,0.277465749160785,2.33538952134088,0.118809195050887,0.90542652368977,0.99961583089597
"NCOA6",3.6637021723719,0.277022804052818,0.97386801503189,0.284456209442043,0.776060788265733,0.99961583089597
"CASP7",1.15017870031183,0.276900938567994,1.63559850931784,0.169296399446758,0.865563507931034,0.99961583089597
"ZBTB7A",4.1102427312555,0.276300743804695,0.863337095378928,0.32003807699636,0.74893946604129,0.99961583089597
"C9orf78",1.00302853706117,0.276262275350408,2.04896904928507,0.134829891865278,0.892746371338274,0.99961583089597
"CREB1",5.3158635484063,0.276256719322332,0.83380041779157,0.331322356558701,0.740401005981799,0.99961583089597
"AC012358.3",0.186862004569788,0.276240779139944,3.47238321700393,0.0795536557679519,0.936592255671537,0.99961583089597
"AMZ1",0.186862004569788,0.276240779139944,3.47238321700393,0.0795536557679519,0.936592255671537,0.99961583089597
"RPAP1",0.186862004569788,0.276240779139944,3.47238321700393,0.0795536557679519,0.936592255671537,0.99961583089597
"EEA1",6.99301592427257,0.275990000186423,0.691003479918169,0.399404645862429,0.689595071273966,0.99961583089597
"SIN3A",3.36335349401537,0.275854735724858,0.982294191995137,0.280827004753606,0.778843089962295,0.99961583089597
"RPS13",2.2661175494524,0.27581472242642,1.18102709380797,0.233538014388065,0.815343654282308,0.99961583089597
"AMMECR1L",1.31664918089439,0.275552133778119,1.3248270432186,0.207991024329243,0.835235975654112,0.99961583089597
"SPAAR",0.877068781942702,0.27553514470228,1.83420635138169,0.150220363425698,0.880590760500829,0.99961583089597
"NSUN4",0.480035851809189,0.275470762162006,2.08200323493422,0.132310439071296,0.894738750783823,0.99961583089597
"NUP58",2.31465175795145,0.275453220004498,1.09690630411722,0.251118275982725,0.801722666352584,0.99961583089597
"PLCL1",23.8014354437525,0.275274614506999,0.497897014187675,0.552874603910032,0.580349278600038,0.99961583089597
"ZNF790",0.627436510980482,0.275027760436911,1.89577037491268,0.145074405675096,0.88465212579582,0.99961583089597
"IFFO1",1.03163543688545,0.274910134370677,1.4768695685689,0.186143814065495,0.852331983640032,0.99961583089597
"RBMS2",10.7033697041014,0.274455675395721,0.694591424941139,0.395132542010548,0.69274507378602,0.99961583089597
"TMEM267",1.4891114275249,0.274428623872475,1.3104872979554,0.209409602291173,0.834128497395878,0.99961583089597
"SLC9A3R1",1.71578261826136,0.274407773044646,1.26213785727486,0.217415056099444,0.827884898745194,0.99961583089597
"KDM5B",3.5244513639133,0.273730332277088,0.857623223180111,0.319173181041065,0.749595192656596,0.99961583089597
"MMD",2.40170260766188,0.273680725526658,1.13042087712583,0.242105158410122,0.808698681256855,0.99961583089597
"MYOM2",0.601551756252136,0.273672889692948,1.79790584462068,0.15221758720668,0.879015323015077,0.99961583089597
"PPP1R9B",0.601551756252136,0.273672889692948,1.79790584462068,0.15221758720668,0.879015323015077,0.99961583089597
"ZNF441",0.601551756252136,0.273672889692948,1.79790584462068,0.15221758720668,0.879015323015077,0.99961583089597
"SERTAD2",1.63710503865186,0.272918083277272,1.28400680953153,0.212551897117155,0.831676494534162,0.99961583089597
"MEGF9",3.0247668028896,0.27288683237678,1.04167036222623,0.261970429679474,0.793344239935508,0.99961583089597
"WDR7",7.85623162303401,0.272799552143054,0.661246908554641,0.412553236338513,0.679933969031098,0.99961583089597
"ING3",1.34742542581641,0.272791465675525,1.48754402489708,0.18338379309103,0.854496891471274,0.99961583089597
"CACUL1",3.13759970634441,0.272655646188851,0.968311268020865,0.281578512192813,0.778266718565919,0.99961583089597
"UNC13B",10.3881027658966,0.272552319648434,0.58716077364117,0.46418686650038,0.642513869932523,0.99961583089597
"NPHP3",5.22333841942641,0.272115681324961,0.784973555627864,0.346655857861745,0.728849876399375,0.99961583089597
"MAPRE2",5.59930318241596,0.27209440264115,0.875196120058421,0.310895348374016,0.755880180831672,0.99961583089597
"COX7A2L",1.64105763044044,0.271802633788924,1.19210856736059,0.228001577398872,0.819645014231535,0.99961583089597
"FBXL4",2.87083351159104,0.271447962821458,0.977691253613124,0.277641803399901,0.781287338765524,0.99961583089597
"KDELR1",1.82043436752572,0.271353052243978,1.39462196456502,0.194571044439712,0.845728772981881,0.99961583089597
"RPS19",8.86804970502858,0.271161497801449,0.709135447889532,0.382383222568349,0.702177133043437,0.99961583089597
"PIKFYVE",5.04982839207483,0.269444554662753,0.840594471586882,0.32054047911366,0.748558649836497,0.99961583089597
"TMEM209",0.863491001184885,0.26939928493543,1.66578176164261,0.161725437952795,0.871522071651192,0.99961583089597
"MAP4K4",15.5376911965449,0.269348535359465,0.596968430058381,0.451193935553885,0.651849780087773,0.99961583089597
"NRXN2",0.726305363576122,0.269170985477817,2.26092136948037,0.119053669495671,0.905232835986455,0.99961583089597
"PROM1",1.0093699483914,0.269092391078724,1.76161139065797,0.152753548544107,0.878592630610636,0.99961583089597
"ATG2A",0.494079008985249,0.268857114337651,2.04056382323575,0.131756287784873,0.895177062334269,0.99961583089597
"FBXL14",1.54404370124208,0.268804572040019,1.31139045458207,0.20497676424348,0.837590279023803,0.99961583089597
"AC022126.1",0.189834645586353,0.268415492744427,3.47250102539328,0.0772974552870084,0.938386915239159,0.99961583089597
"COMMD9",0.189834645586353,0.268415492744427,3.47250102539328,0.0772974552870084,0.938386915239159,0.99961583089597
"MYLK2",0.189834645586353,0.268415492744427,3.47250102539328,0.0772974552870084,0.938386915239159,0.99961583089597
"TMEM187",0.189834645586353,0.268415492744427,3.47250102539328,0.0772974552870084,0.938386915239159,0.99961583089597
"STRIP2",1.30802823778015,0.268288160190876,1.63429810733557,0.164161090921332,0.869604330454959,0.99961583089597
"PLAGL1",2.33779793505406,0.267868556959615,1.2575788064988,0.213003396348084,0.831324313570341,0.99961583089597
"KAT6B",4.44158884112428,0.267806271056958,0.872586524896625,0.306910848856719,0.758911231151039,0.99961583089597
"TSGA10",1.10398073564547,0.267802895492925,1.56036946488297,0.171627875012929,0.863730091525474,0.99961583089597
"ZFP36L2",3.8074506380027,0.267728366718392,1.07051211787657,0.250093728270398,0.802514866015859,0.99961583089597
"CLCN3",4.05996430412806,0.267537486759811,0.877065243090118,0.305037155294411,0.760337854160476,0.99961583089597
"RBM48",0.470362591439415,0.266906984077687,2.44433063668818,0.109194304596746,0.913048377572234,0.99961583089597
"FADS3",0.470362591439415,0.266906984077687,2.44433063668818,0.109194304596746,0.913048377572234,0.99961583089597
"STAT5A",0.534231534341594,0.266670929562516,1.97978315979408,0.134697039038484,0.892851414360413,0.99961583089597
"ORMDL1",2.31203722740475,0.266416621013955,1.08672044558337,0.245156536896606,0.806335228130482,0.99961583089597
"STAG1",25.5813236299169,0.26639459749988,0.388698122014726,0.685350873626776,0.493122536236422,0.99961583089597
"ZDHHC20",4.45524473598686,0.266305008339313,0.896484812470524,0.297054679158961,0.766424764178981,0.99961583089597
"C1orf43",1.26564916544477,0.266256752977012,1.41313735720754,0.188415338126192,0.850551076936391,0.99961583089597
"MTG2",0.70507191173044,0.266177832370254,1.64456518668529,0.161853014112959,0.87142160415133,0.99961583089597
"G2E3",2.09595681290538,0.265866603690694,1.65574025788864,0.160572651672866,0.87242999615467,0.99961583089597
"TM2D1",2.67409061808985,0.265761888762424,1.0449607475606,0.254327149974608,0.799242826567869,0.99961583089597
"ITPK1",2.00844804404905,0.265706453179366,1.17037073133551,0.227027595671474,0.820402284116817,0.99961583089597
"ELOA-AS1",0.722905275330672,0.265471052579134,1.62498209911712,0.163368601243896,0.870228223305553,0.99961583089597
"RHOJ",19.6175258984503,0.265442427571349,0.594267898726805,0.446671321368778,0.655112391432159,0.99961583089597
"R3HCC1L",1.7252312651792,0.265380167876792,1.1661982501345,0.227560080669119,0.819988256733272,0.99961583089597
"COL7A1",0.42384837414567,0.265339011113,2.47588493352395,0.107169362970088,0.91465462022858,0.99961583089597
"THBS1",0.42384837414567,0.265339011113,2.47588493352395,0.107169362970088,0.91465462022858,0.99961583089597
"MT1E",4.38948495764848,0.26531053767107,1.04625400243414,0.253581383730735,0.799818980256667,0.99961583089597
"PRDX3",0.39190962528185,0.265282160849727,2.46316362499701,0.107699772015775,0.914233850367558,0.99961583089597
"SLC4A7",7.63115819367385,0.265279519585006,0.84921818295647,0.312380875620752,0.754751082739562,0.99961583089597
"BEX3",1.19659276032869,0.265237961513863,1.33267016711056,0.199027462353225,0.842241262461388,0.99961583089597
"HELZ",11.3907890850923,0.264977321870552,0.642438627060352,0.412455463774066,0.6800056175683,0.99961583089597
"ZNF444",2.41995486366554,0.264670042003459,1.12903272296104,0.234421940676198,0.814657426939498,0.99961583089597
"SLC7A6",2.2165492800005,0.264649020360846,1.09394624882247,0.241921411262862,0.80884105905058,0.99961583089597
"AC002480.2",0.433521634515444,0.264465687483367,2.1271275576881,0.124329961561311,0.901054025446161,0.99961583089597
"RBMX2",0.433521634515444,0.264465687483367,2.1271275576881,0.124329961561311,0.901054025446161,0.99961583089597
"PM20D2",0.93471574348347,0.264293699875591,1.57725949824668,0.167565134443246,0.866925401990435,0.99961583089597
"EDEM1",0.699188857784838,0.264205545776867,1.73328194331778,0.152430795691055,0.878847169422589,0.99961583089597
"IL10RB",3.13076022259083,0.264139053888684,1.0684945261441,0.247206745028342,0.804748225501162,0.99961583089597
"ADAM32",1.48935944094638,0.263874095439914,1.56124348471125,0.16901533810962,0.865784576897287,0.99961583089597
"CUL9",1.55175145820629,0.263344622257468,1.28299271565483,0.205258080614322,0.837370493544491,0.99961583089597
"VPS33A",1.06772105648934,0.263207531521909,1.53515061182607,0.171453881784812,0.863866890415217,0.99961583089597
"EP400",4.99057224721067,0.263132135146464,0.855679572538463,0.307512465636937,0.758453336198096,0.99961583089597
"UBAP2",5.9616237619953,0.262521057621193,0.724637585199159,0.362279107492115,0.71714346912081,0.99961583089597
"OPTN",3.25430570940973,0.262392017055165,1.02495296673588,0.256003958787291,0.797947780486555,0.99961583089597
"BCAR3",3.34741968373638,0.262297764719856,0.95427458939704,0.274866131440835,0.783419088446269,0.99961583089597
"METAP1",0.61630376673346,0.262139697258004,2.23148587273004,0.117473160131324,0.9064851118725,0.99961583089597
"ZRANB3",2.29756772055292,0.262138605881742,1.09281383589269,0.239874896594448,0.810427242377339,0.99961583089597
"DYNLRB1",2.34966200073843,0.262025079635467,1.08533420435034,0.241423405422213,0.809226974254479,0.99961583089597
"PPP3R1",7.61671963604653,0.261796834477007,0.604725977264377,0.432918122124185,0.665074254023094,0.99961583089597
"WARS2",0.608089990240934,0.261744527384893,1.92216485078906,0.136171737443563,0.891685517276979,0.99961583089597
"HPS4",0.981871879246857,0.261223586339911,1.42098028474341,0.183833364294059,0.854144181245218,0.99961583089597
"FAM210A",1.11976166341279,0.260880372082928,1.36587909398244,0.190998144149266,0.848527047147093,0.99961583089597
